Invoice_No,SO_No,Invoice_Date,Customer_No,Customer_Name,Salesman_Code,Salesman_Name,Partnumber,Qty,Retail_Price,Discount,SO_Type
INV2607073364,SO2607073364,27/07/2026,C1068,PT JAYA RAYA,004-S1,Joko Rahayu,35U445J854,2,698200,22.69,3
INV2607073365,SO2607073365,23/07/2026,C1068,PT JAYA RAYA,004-S1,Joko Rahayu,23A433V455,41,387400,39.07,3
INV2607073366,SO2607073366,07/07/2026,C1068,PT JAYA RAYA,004-S1,Joko Rahayu,37T405A708,1,991100,22.24,3
INV2607073367,SO2607073367,02/07/2026,C1068,PT JAYA RAYA,004-S1,Joko Rahayu,83N966R507,2,84400,24.25,3
INV2607073368,SO2607073368,10/07/2026,C1068,PT JAYA RAYA,004-S1,Joko Rahayu,36W960M806,1,104900,25.18,3
INV2607073369,SO2607073369,28/07/2026,C1073,CV PERKASA NIAGA,004-S2,Yanto Pratama,56T339N816,1,566800,20.78,3
INV2607073370,SO2607073370,01/07/2026,C1073,CV PERKASA NIAGA,004-S2,Yanto Pratama,85E998A659,2,444800,21.97,3
INV2607073371,SO2607073371,18/07/2026,C1073,CV PERKASA NIAGA,004-S2,Yanto Pratama,89X603Q800,4,209700,22.7,3
INV2607073372,SO2607073372,15/07/2026,C1073,CV PERKASA NIAGA,004-S2,Yanto Pratama,62T458X908,3,1000,22.97,3
INV2607073373,SO2607073373,14/07/2026,C1073,CV PERKASA NIAGA,004-S2,Yanto Pratama,82C839D113,4,162300,23.61,3
INV2607073374,SO2607073374,01/07/2026,C1073,CV PERKASA NIAGA,004-S2,Yanto Pratama,67J853L401,1,745300,24.64,3
INV2607073375,SO2607073375,13/07/2026,C1073,CV PERKASA NIAGA,004-S2,Yanto Pratama,58P434Z897,4,590900,17.93,3
INV2607073376,SO2607073376,24/07/2026,C1073,CV PERKASA NIAGA,004-S2,Yanto Pratama,72D843B915,3,1000,23.17,3
INV2607073377,SO2607073377,25/07/2026,C1073,CV PERKASA NIAGA,004-S2,Yanto Pratama,61T379U123,3,858800,22.69,3
INV2607073378,SO2607073378,27/07/2026,C1075,TB SENTOSA JASA,004-S2,Yanto Pratama,83N966R507,19,170200,24.42,3
INV2607073379,SO2607073379,26/07/2026,C1078,PT KARYA BERSATU,004-S3,Irfan Susanto,16M366Z630,9,173100,18.47,3
INV2607073380,SO2607073380,05/07/2026,C1078,PT KARYA BERSATU,004-S3,Irfan Susanto,53B405B389,1,676300,25.81,3
INV2607073381,SO2607073381,27/07/2026,C1080,TOKO PRATAMA PARTS,004-S1,Joko Rahayu,73W514K348,9,531500,22.55,3
INV2607073382,SO2607073382,05/07/2026,C1082,PT UTARA BENGKEL,005-S1,Joko Cahyadi,23A433V455,31,201300,37.27,3
INV2607073383,SO2607073383,26/07/2026,C1082,PT UTARA BENGKEL,005-S1,Joko Cahyadi,19Q107Y707,40,44300,23.1,3
INV2607073384,SO2607073384,14/07/2026,C1086,TOKO SURYA PARTS,005-S1,Joko Cahyadi,74L249V174,1,2318800,25.74,3
INV2607073385,SO2607073385,08/07/2026,C1086,TOKO SURYA PARTS,005-S1,Joko Cahyadi,13X668Z623,18,378900,37.33,3
INV2607073386,SO2607073386,02/07/2026,C1089,PT AGUNG TEKNIK,005-S1,Joko Cahyadi,29K597Z418,4,917200,24.28,3
INV2607073387,SO2607073387,28/07/2026,C1089,PT AGUNG TEKNIK,005-S1,Joko Cahyadi,31H566R562,2,1000,22.54,3
INV2607073388,SO2607073388,08/07/2026,C1089,PT AGUNG TEKNIK,005-S1,Joko Cahyadi,87T763B223,3,541200,27.48,3
INV2607073389,SO2607073389,07/07/2026,C1090,CV ABADI LESTARI,005-S1,Joko Cahyadi,71R896Z770,1,1143300,23.69,3
INV2607073390,SO2607073390,28/07/2026,C1090,CV ABADI LESTARI,005-S1,Joko Cahyadi,89L218K963,35,458000,40.13,3
INV2607073391,SO2607073391,27/07/2026,C1090,CV ABADI LESTARI,005-S1,Joko Cahyadi,51Y407M950,2,223200,24.1,3
INV2607073392,SO2607073392,14/07/2026,C1091,PT CIPTA NIAGA,005-S3,Sigit Nugraha,65R737L558,5,576600,17.4,3
INV2607073393,SO2607073393,27/07/2026,C1091,PT CIPTA NIAGA,005-S3,Sigit Nugraha,39K153L522,1,113100,25.55,3
INV2607073394,SO2607073394,28/07/2026,C1091,PT CIPTA NIAGA,005-S3,Sigit Nugraha,17T984G319,1,725200,23.81,3
INV2607073395,SO2607073395,05/07/2026,C1091,PT CIPTA NIAGA,005-S3,Sigit Nugraha,13X668Z623,6,286100,36.38,3
INV2607073396,SO2607073396,21/07/2026,C1092,UD PERSADA BENGKEL,005-S3,Sigit Nugraha,17R940V781,1,834100,24.8,3
INV2607073397,SO2607073397,20/07/2026,C1092,UD PERSADA BENGKEL,005-S3,Sigit Nugraha,42U457B878,1,1289700,22.24,3
INV2607073398,SO2607073398,22/07/2026,C1092,UD PERSADA BENGKEL,005-S3,Sigit Nugraha,52T859G639,1,1043600,22.93,3
INV2607073399,SO2607073399,05/07/2026,C1092,UD PERSADA BENGKEL,005-S3,Sigit Nugraha,54B542G263,4,659400,24.74,3
INV2607073400,SO2607073400,04/07/2026,C1093,TOKO SEJAHTERA SPAREPART,006-S2,Taufik Iskandar,40U370D611,16,410600,19.93,3
INV2607073401,SO2607073401,02/07/2026,C1094,TB JAYA PERDANA,006-S2,Taufik Iskandar,70Y738J607,109,58300,20.58,3
INV2607073402,SO2607073402,16/07/2026,C1097,PT LOGAM RAYA,006-S3,Fitri Purnama,14X616U370,2,1106800,18.78,3
INV2607073403,SO2607073403,05/07/2026,C1097,PT LOGAM RAYA,006-S3,Fitri Purnama,35H218R801,4,619600,18.95,3
INV2607073404,SO2607073404,14/07/2026,C1097,PT LOGAM RAYA,006-S3,Fitri Purnama,15R777J108,1,234000,23.64,3
INV2607073405,SO2607073405,16/07/2026,C1097,PT LOGAM RAYA,006-S3,Fitri Purnama,54V675N526,5,20900,25.99,3
INV2607073406,SO2607073406,26/07/2026,C1097,PT LOGAM RAYA,006-S3,Fitri Purnama,91V905U489,1,835400,25.17,3
INV2607073407,SO2607073407,17/07/2026,C1097,PT LOGAM RAYA,006-S3,Fitri Purnama,69N336C739,1,741800,23.93,3
INV2607073408,SO2607073408,20/07/2026,C1099,TOKO SENTOSA DIESEL,007-S2,Iwan Iskandar,70Y738J607,106,72400,18.92,3
INV2607073409,SO2607073409,25/07/2026,C1099,TOKO SENTOSA DIESEL,007-S2,Iwan Iskandar,15Q206C701,1,1437500,25.15,3
INV2607073410,SO2607073410,23/07/2026,C1099,TOKO SENTOSA DIESEL,007-S2,Iwan Iskandar,91F908V536,1,1591100,23.94,3
INV2607073411,SO2607073411,02/07/2026,C1099,TOKO SENTOSA DIESEL,007-S2,Iwan Iskandar,37K635F837,4,361100,21.28,3
INV2607073412,SO2607073412,22/07/2026,C1099,TOKO SENTOSA DIESEL,007-S2,Iwan Iskandar,68W262R493,3,1000,24.44,3
INV2607073413,SO2607073413,25/07/2026,C1099,TOKO SENTOSA DIESEL,007-S2,Iwan Iskandar,85U563Z744,7,1000,20.68,3
INV2607073414,SO2607073414,04/07/2026,C1099,TOKO SENTOSA DIESEL,007-S2,Iwan Iskandar,13Y837J690,2,1000,23.59,3
INV2607073415,SO2607073415,01/07/2026,C1099,TOKO SENTOSA DIESEL,007-S2,Iwan Iskandar,42U752R449,82,59100,21.14,3
INV2607073416,SO2607073416,09/07/2026,C1101,TB MANDIRI OTOMOTIF,007-S5,Yuli Handoko,19Q107Y707,18,61700,23.69,3
INV2607073417,SO2607073417,11/07/2026,C1103,TB SEJAHTERA MULTINDO,007-S2,Iwan Iskandar,39D181Y830,1,200300,24.98,3
INV2607073418,SO2607073418,01/07/2026,C1103,TB SEJAHTERA MULTINDO,007-S2,Iwan Iskandar,81B937B648,2,1038000,25.63,3
INV2607073419,SO2607073419,28/07/2026,C1103,TB SEJAHTERA MULTINDO,007-S2,Iwan Iskandar,56C995M469,4,520300,18.46,3
INV2607073420,SO2607073420,18/07/2026,C1103,TB SEJAHTERA MULTINDO,007-S2,Iwan Iskandar,78W915N572,11,1158300,24.46,3
INV2607073421,SO2607073421,21/07/2026,C1103,TB SEJAHTERA MULTINDO,007-S2,Iwan Iskandar,17R838D803,1,355300,24.59,3
INV2607073422,SO2607073422,15/07/2026,C1103,TB SEJAHTERA MULTINDO,007-S2,Iwan Iskandar,81N375G707,3,755400,23.91,3
INV2607073423,SO2607073423,20/07/2026,C1103,TB SEJAHTERA MULTINDO,007-S2,Iwan Iskandar,93Z573W462,1,156200,26.53,3
INV2607073424,SO2607073424,10/07/2026,C1103,TB SEJAHTERA MULTINDO,007-S2,Iwan Iskandar,90R496A598,2,291400,23.21,3
INV2607073425,SO2607073425,25/07/2026,C1104,TOKO HARAPAN BERSATU,007-S5,Yuli Handoko,98E933J278,1,1359300,23.73,3
INV2607073426,SO2607073426,28/07/2026,C1104,TOKO HARAPAN BERSATU,007-S5,Yuli Handoko,84K381S144,4,838600,28.0,3
INV2607073427,SO2607073427,02/07/2026,C1105,PT MITRA BERSATU,007-S4,Wahyu Permana,89L366F339,4,55700,24.26,3
INV2607073428,SO2607073428,01/07/2026,C1106,TB ANUGERAH AUTOPARTS,007-S6,Wati Saputra,23A433V455,146,271400,35.07,3
INV2607073429,SO2607073429,27/07/2026,C1106,TB ANUGERAH AUTOPARTS,007-S6,Wati Saputra,72N148E767,5,1521000,18.36,3
INV2607073430,SO2607073430,21/07/2026,C1106,TB ANUGERAH AUTOPARTS,007-S6,Wati Saputra,52U604V741,1,1204100,16.1,3
INV2607073431,SO2607073431,27/07/2026,C1112,PT MEGA SENTOSA,008-S3,Bambang Permana,41U897M115,356,76300,21.08,3
INV2607073432,SO2607073432,04/07/2026,C1112,PT MEGA SENTOSA,008-S3,Bambang Permana,38B790F133,20,311000,38.87,3
INV2607073433,SO2607073433,10/07/2026,C1112,PT MEGA SENTOSA,008-S3,Bambang Permana,13C667Z122,1,1000,24.28,3
INV2607073434,SO2607073434,03/07/2026,C1113,PT UTARA JASA,008-S2,Irfan Purnama,41U897M115,136,27200,23.39,3
INV2607073435,SO2607073435,12/07/2026,C1114,PT MULIA PRATAMA,008-S3,Bambang Permana,92W928A782,1,374200,24.12,3
INV2607073436,SO2607073436,26/07/2026,C1114,PT MULIA PRATAMA,008-S3,Bambang Permana,94N262C633,3,558400,23.35,3
INV2607073437,SO2607073437,12/07/2026,C1114,PT MULIA PRATAMA,008-S3,Bambang Permana,61B337E100,9,1234100,21.96,3
INV2607073438,SO2607073438,23/07/2026,C1115,PD UTARA UTAMA,008-S4,Fitri Firmansyah,19Q107Y707,131,99800,21.64,3
INV2607073439,SO2607073439,08/07/2026,C1117,TOKO PRATAMA LESTARI,008-S3,Bambang Permana,54R600Z963,1,354000,23.42,3
INV2607073440,SO2607073440,14/07/2026,C1118,UD SENTOSA MULTINDO,008-S4,Fitri Firmansyah,29D845X603,1,409900,18.4,3
INV2607073441,SO2607073441,11/07/2026,C1118,UD SENTOSA MULTINDO,008-S4,Fitri Firmansyah,56E758R158,4,354200,24.87,3
INV2607073442,SO2607073442,10/07/2026,C1118,UD SENTOSA MULTINDO,008-S4,Fitri Firmansyah,29Y732T634,20,82800,22.95,3
INV2607073443,SO2607073443,01/07/2026,C1118,UD SENTOSA MULTINDO,008-S4,Fitri Firmansyah,12H253L434,3,749200,17.1,3
INV2607073444,SO2607073444,10/07/2026,C1119,PT HARAPAN SUKSES,008-S1,Iwan Tanjung,90A890S876,3,1173800,22.27,3
INV2607073445,SO2607073445,07/07/2026,C1119,PT HARAPAN SUKSES,008-S1,Iwan Tanjung,72N148E767,2,1096400,19.59,3
INV2607073446,SO2607073446,19/07/2026,C1120,TB ABADI SERVIS,008-S3,Bambang Permana,81F409T245,148,87000,21.83,3
INV2607073447,SO2607073447,06/07/2026,C1120,TB ABADI SERVIS,008-S3,Bambang Permana,91W104C752,1,489800,21.93,3
INV2607073448,SO2607073448,28/07/2026,C1120,TB ABADI SERVIS,008-S3,Bambang Permana,45Z371Y555,1,305300,23.03,3
INV2607073449,SO2607073449,26/07/2026,C1120,TB ABADI SERVIS,008-S3,Bambang Permana,70M798R331,2,1136800,24.65,3
INV2607073450,SO2607073450,11/07/2026,C1122,PT BERKAH PARTS,008-S1,Iwan Tanjung,36W960M806,14,172800,24.16,3
INV2607073451,SO2607073451,23/07/2026,C1122,PT BERKAH PARTS,008-S1,Iwan Tanjung,25Y141Y586,76,16500,24.84,3
INV2607073452,SO2607073452,26/07/2026,C1122,PT BERKAH PARTS,008-S1,Iwan Tanjung,71J223B266,20,500900,40.58,3
INV2607073453,SO2607073453,17/07/2026,C1122,PT BERKAH PARTS,008-S1,Iwan Tanjung,32F742E419,4,1026400,22.53,3
INV2607073454,SO2607073454,07/07/2026,C1122,PT BERKAH PARTS,008-S1,Iwan Tanjung,35H540U936,2,845700,23.8,3
INV2607073455,SO2607073455,01/07/2026,C1125,PD SENTOSA SEJAHTERA,008-S3,Bambang Permana,81F409T245,81,44700,25.98,3
INV2607073456,SO2607073456,24/07/2026,C1125,PD SENTOSA SEJAHTERA,008-S3,Bambang Permana,95W519X938,3,1000,24.66,3
INV2607073457,SO2607073457,19/07/2026,C1125,PD SENTOSA SEJAHTERA,008-S3,Bambang Permana,13K855U244,222,59000,21.61,3
INV2607073458,SO2607073458,03/07/2026,C1125,PD SENTOSA SEJAHTERA,008-S3,Bambang Permana,61J862F863,4,164100,15.44,3
INV2607073459,SO2607073459,06/07/2026,C1125,PD SENTOSA SEJAHTERA,008-S3,Bambang Permana,16M366Z630,2,301600,17.68,3
INV2607073460,SO2607073460,01/07/2026,C1125,PD SENTOSA SEJAHTERA,008-S3,Bambang Permana,45T284M863,2,1376300,24.01,3
INV2607073461,SO2607073461,12/07/2026,C1125,PD SENTOSA SEJAHTERA,008-S3,Bambang Permana,36W960M806,1,226700,21.35,3
INV2607073462,SO2607073462,21/07/2026,C1125,PD SENTOSA SEJAHTERA,008-S3,Bambang Permana,89L218K963,9,195700,38.25,3
INV2607073463,SO2607073463,24/07/2026,C1125,PD SENTOSA SEJAHTERA,008-S3,Bambang Permana,81F409T245,101,47600,23.1,3
INV2607073464,SO2607073464,17/07/2026,C1125,PD SENTOSA SEJAHTERA,008-S3,Bambang Permana,92C899E879,3,1000,26.45,3
INV2607073465,SO2607073465,06/07/2026,C1125,PD SENTOSA SEJAHTERA,008-S3,Bambang Permana,30R908A132,3,382700,21.77,3
INV2607073466,SO2607073466,25/07/2026,C1125,PD SENTOSA SEJAHTERA,008-S3,Bambang Permana,82D574V861,3,559000,22.77,3
INV2607073467,SO2607073467,02/07/2026,C1125,PD SENTOSA SEJAHTERA,008-S3,Bambang Permana,71J223B266,69,436200,39.29,3
INV2607073468,SO2607073468,08/07/2026,C1125,PD SENTOSA SEJAHTERA,008-S3,Bambang Permana,36H618R689,1,1000,24.44,3
INV2607073469,SO2607073469,16/07/2026,C1125,PD SENTOSA SEJAHTERA,008-S3,Bambang Permana,68Y537M668,1,763000,22.72,3
INV2607073470,SO2607073470,02/07/2026,C1126,TOKO JAYA AUTOPARTS,008-S2,Irfan Purnama,83N966R507,12,126100,24.04,3
INV2607073471,SO2607073471,10/07/2026,C1126,TOKO JAYA AUTOPARTS,008-S2,Irfan Purnama,82U193Z693,1,1000,24.01,3
INV2607073472,SO2607073472,02/07/2026,C1127,PT BUANA MANDIRI,008-S2,Irfan Purnama,41U897M115,50,19700,21.75,3
INV2607073473,SO2607073473,26/07/2026,C1127,PT BUANA MANDIRI,008-S2,Irfan Purnama,79F698M657,2,1686600,22.88,3
INV2607073474,SO2607073474,16/07/2026,C1127,PT BUANA MANDIRI,008-S2,Irfan Purnama,70Y738J607,28,40700,21.4,3
INV2607073475,SO2607073475,21/07/2026,C1127,PT BUANA MANDIRI,008-S2,Irfan Purnama,23E373M832,1,697700,22.16,3
INV2607073476,SO2607073476,01/07/2026,C1127,PT BUANA MANDIRI,008-S2,Irfan Purnama,34N930J226,1,659200,23.53,3
INV2607073477,SO2607073477,19/07/2026,C1127,PT BUANA MANDIRI,008-S2,Irfan Purnama,87Q241C641,1,1676100,24.49,3
INV2607073478,SO2607073478,11/07/2026,C1127,PT BUANA MANDIRI,008-S2,Irfan Purnama,29Y732T634,24,141400,24.67,3
INV2607073479,SO2607073479,16/07/2026,C1127,PT BUANA MANDIRI,008-S2,Irfan Purnama,24D497H109,2,1225900,22.68,3
INV2607073480,SO2607073480,21/07/2026,C1127,PT BUANA MANDIRI,008-S2,Irfan Purnama,30R908A132,1,805600,26.61,3
INV2607073481,SO2607073481,09/07/2026,C1129,PT SELATAN AUTOPARTS,009-S4,Umar Permana,40U618J784,2,413000,17.67,3
INV2607073482,SO2607073482,25/07/2026,C1130,TOKO GRAHA TEKNIK,009-S4,Umar Permana,23A433V455,86,379700,40.08,3
INV2607073483,SO2607073483,22/07/2026,C1130,TOKO GRAHA TEKNIK,009-S4,Umar Permana,52N105K497,4,496800,39.17,3
INV2607073484,SO2607073484,14/07/2026,C1131,PT PERSADA BERSATU,009-S4,Umar Permana,24D497H109,1,62000,25.62,3
INV2607073485,SO2607073485,10/07/2026,C1132,CV BERSAMA MOBILINDO,009-S5,Mahendra Hartono,72N148E767,1,1657300,21.51,3
INV2607073486,SO2607073486,23/07/2026,C1135,TB MULIA GEMILANG,009-S4,Umar Permana,25T244X371,2,312200,23.18,3
INV2607073487,SO2607073487,13/07/2026,C1137,UD MEGA RAYA,009-S3,Hadi Darmawan,58P554H540,14,842400,23.14,3
INV2607073488,SO2607073488,21/07/2026,C1137,UD MEGA RAYA,009-S3,Hadi Darmawan,43G563Z646,1,1000,25.56,3
INV2607073489,SO2607073489,16/07/2026,C1137,UD MEGA RAYA,009-S3,Hadi Darmawan,48Q136P619,1,986200,23.48,3
INV2607073490,SO2607073490,13/07/2026,C1137,UD MEGA RAYA,009-S3,Hadi Darmawan,83N966R507,3,262500,22.77,3
INV2607073491,SO2607073491,23/07/2026,C1144,CV ANUGERAH LESTARI,009-S4,Umar Permana,32A569X759,1,4500,22.95,3
INV2607073492,SO2607073492,18/07/2026,C1144,CV ANUGERAH LESTARI,009-S4,Umar Permana,67X324B202,1,1030400,24.0,3
INV2607073493,SO2607073493,12/07/2026,C1144,CV ANUGERAH LESTARI,009-S4,Umar Permana,12E212X281,3,894900,21.96,3
INV2607073494,SO2607073494,27/07/2026,C1144,CV ANUGERAH LESTARI,009-S4,Umar Permana,66J191Q733,4,367500,22.26,3
INV2607073495,SO2607073495,24/07/2026,C1144,CV ANUGERAH LESTARI,009-S4,Umar Permana,74B462S928,2,948500,24.36,3
INV2607073496,SO2607073496,27/07/2026,C1144,CV ANUGERAH LESTARI,009-S4,Umar Permana,47H467H618,12,1073400,23.25,3
INV2607073497,SO2607073497,26/07/2026,C1144,CV ANUGERAH LESTARI,009-S4,Umar Permana,87H494D533,5,521200,23.49,3
INV2607073498,SO2607073498,12/07/2026,C1144,CV ANUGERAH LESTARI,009-S4,Umar Permana,73R599B169,1,1402400,22.02,3
INV2607073499,SO2607073499,22/07/2026,C1145,TOKO BERKAH SPAREPART,009-S3,Hadi Darmawan,71R463P591,1,540700,21.52,3
INV2607073500,SO2607073500,18/07/2026,C1145,TOKO BERKAH SPAREPART,009-S3,Hadi Darmawan,41U897M115,15,18500,25.07,3
INV2607073501,SO2607073501,22/07/2026,C1146,UD AGUNG PRATAMA,009-S1,Agus Permana,50B353P677,2,541500,24.98,3
INV2607073502,SO2607073502,15/07/2026,C1146,UD AGUNG PRATAMA,009-S1,Agus Permana,70Y738J607,39,26600,23.1,3
INV2607073503,SO2607073503,23/07/2026,C1146,UD AGUNG PRATAMA,009-S1,Agus Permana,59B751Z712,4,1000,24.53,3
INV2607073504,SO2607073504,14/07/2026,C1146,UD AGUNG PRATAMA,009-S1,Agus Permana,88N890D871,6,1000,22.87,3
INV2607073505,SO2607073505,13/07/2026,C1146,UD AGUNG PRATAMA,009-S1,Agus Permana,75D744B762,2,849800,24.83,3
INV2607073506,SO2607073506,06/07/2026,C1146,UD AGUNG PRATAMA,009-S1,Agus Permana,42U752R449,158,69900,23.66,3
INV2607073507,SO2607073507,25/07/2026,C1146,UD AGUNG PRATAMA,009-S1,Agus Permana,32S210F120,50,64700,21.9,3
INV2607073508,SO2607073508,16/07/2026,C1146,UD AGUNG PRATAMA,009-S1,Agus Permana,85U563Z744,38,28100,22.52,3
INV2607073509,SO2607073509,22/07/2026,C1146,UD AGUNG PRATAMA,009-S1,Agus Permana,25Y141Y586,43,30500,24.69,3
INV2607073510,SO2607073510,22/07/2026,C1146,UD AGUNG PRATAMA,009-S1,Agus Permana,48F464C576,1,728700,25.35,3
INV2607073511,SO2607073511,13/07/2026,C1146,UD AGUNG PRATAMA,009-S1,Agus Permana,61A459H849,2,313800,23.78,3
INV2607073512,SO2607073512,28/07/2026,C1146,UD AGUNG PRATAMA,009-S1,Agus Permana,19Q107Y707,19,32900,22.12,3
INV2607073513,SO2607073513,02/07/2026,C1146,UD AGUNG PRATAMA,009-S1,Agus Permana,11C552B869,3,264900,25.0,3
INV2607073514,SO2607073514,17/07/2026,C1146,UD AGUNG PRATAMA,009-S1,Agus Permana,91J317G272,1,1106300,22.42,3
INV2607073515,SO2607073515,04/07/2026,C1146,UD AGUNG PRATAMA,009-S1,Agus Permana,32V955X347,2,675200,23.71,3
INV2607073516,SO2607073516,08/07/2026,C1146,UD AGUNG PRATAMA,009-S1,Agus Permana,85U563Z744,279,57100,22.45,3
INV2607073517,SO2607073517,28/07/2026,C1149,CV CAHAYA AUTOPARTS,009-S5,Mahendra Hartono,13K855U244,16,53800,24.18,3
INV2607073518,SO2607073518,03/07/2026,C1149,CV CAHAYA AUTOPARTS,009-S5,Mahendra Hartono,90N366A452,1,175200,22.47,3
INV2607073519,SO2607073519,17/07/2026,C1149,CV CAHAYA AUTOPARTS,009-S5,Mahendra Hartono,88R702T672,5,502300,21.51,3
INV2607073520,SO2607073520,26/07/2026,C1149,CV CAHAYA AUTOPARTS,009-S5,Mahendra Hartono,90H277P446,2,913900,22.93,3
INV2607073521,SO2607073521,11/07/2026,C1149,CV CAHAYA AUTOPARTS,009-S5,Mahendra Hartono,37Z808J363,12,817700,22.82,3
INV2607073522,SO2607073522,01/07/2026,C1149,CV CAHAYA AUTOPARTS,009-S5,Mahendra Hartono,26H893A960,1,975300,24.57,3
INV2607073523,SO2607073523,04/07/2026,C1150,TOKO MAKMUR PERKASA,009-S1,Agus Permana,29Y732T634,2,258200,23.7,3
INV2607073524,SO2607073524,24/07/2026,C1150,TOKO MAKMUR PERKASA,009-S1,Agus Permana,63M635L165,1,82500,25.51,3
INV2607073525,SO2607073525,09/07/2026,C1153,UD TEKNIK BERSATU,010-S1,Budi Pratama,29X428N728,1,1000,23.98,3
INV2607073526,SO2607073526,10/07/2026,C1153,UD TEKNIK BERSATU,010-S1,Budi Pratama,19F540G508,6,250300,20.72,3
INV2607073527,SO2607073527,20/07/2026,C1154,CV SEJAHTERA SEJAHTERA,010-S2,Kurnia Suryana,76D913L834,1,391100,25.28,3
INV2607073528,SO2607073528,01/07/2026,C1154,CV SEJAHTERA SEJAHTERA,010-S2,Kurnia Suryana,83N966R507,12,173700,22.71,3
INV2607073529,SO2607073529,10/07/2026,C1154,CV SEJAHTERA SEJAHTERA,010-S2,Kurnia Suryana,20S150L986,1,668100,20.01,3
INV2607073530,SO2607073530,19/07/2026,C1155,TOKO UTAMA GEMILANG,010-S3,Teguh Pratama,28X150B127,3,304800,19.6,3
INV2607073531,SO2607073531,05/07/2026,C1156,CV CIPTA GEMILANG,010-S2,Kurnia Suryana,41U897M115,248,67300,20.26,3
INV2607073532,SO2607073532,21/07/2026,C1157,TOKO SURYA UTAMA,010-S1,Budi Pratama,38B790F133,236,224900,39.1,3
INV2607073533,SO2607073533,23/07/2026,C1158,PD TIMUR MOBILINDO,010-S3,Teguh Pratama,71N153P413,9,274100,24.23,3
INV2607073534,SO2607073534,08/07/2026,C1158,PD TIMUR MOBILINDO,010-S3,Teguh Pratama,29Y732T634,4,219800,25.29,3
INV2607073535,SO2607073535,07/07/2026,C1158,PD TIMUR MOBILINDO,010-S3,Teguh Pratama,36W960M806,12,258900,24.83,3
INV2607073536,SO2607073536,24/07/2026,C1160,CV SEJAHTERA UTAMA,010-S1,Budi Pratama,39N931V706,1,1121100,18.63,3
INV2607073537,SO2607073537,28/07/2026,C1160,CV SEJAHTERA UTAMA,010-S1,Budi Pratama,66M845A267,4,1000,23.96,3
INV2607073538,SO2607073538,05/07/2026,C1160,CV SEJAHTERA UTAMA,010-S1,Budi Pratama,48Y525M162,3,210200,23.5,3
INV2607073539,SO2607073539,05/07/2026,C1161,TOKO BERKAH MANDIRI,010-S3,Teguh Pratama,70L953W917,3,171600,21.37,3
INV2607073540,SO2607073540,07/07/2026,C1162,PT SEJAHTERA SUKSES,010-S3,Teguh Pratama,20S207E741,1,1386900,25.98,3
INV2607073541,SO2607073541,06/07/2026,C1162,PT SEJAHTERA SUKSES,010-S3,Teguh Pratama,71J223B266,18,376100,38.61,3
INV2607073542,SO2607073542,07/07/2026,C1163,TOKO BARAT SUKSES,010-S1,Budi Pratama,52N105K497,31,304000,40.9,3
INV2607073543,SO2607073543,03/07/2026,C1166,PD MAKMUR UTAMA,010-S1,Budi Pratama,80S186D646,9,112500,23.46,3
INV2607073544,SO2607073544,03/07/2026,C1166,PD MAKMUR UTAMA,010-S1,Budi Pratama,10D522M493,4,219500,22.28,3
INV2607073545,SO2607073545,10/07/2026,C1166,PD MAKMUR UTAMA,010-S1,Budi Pratama,29Y732T634,17,172400,24.83,3
INV2607073546,SO2607073546,06/07/2026,C1169,PT TIMUR NIAGA,010-S3,Teguh Pratama,67B846Q378,1,270000,21.58,3
INV2607073547,SO2607073547,09/07/2026,C1170,CV GRAHA SERVIS,010-S1,Budi Pratama,52S205E548,2,141100,26.37,3
INV2607073548,SO2607073548,08/07/2026,C1170,CV GRAHA SERVIS,010-S1,Budi Pratama,68M625E166,2,97400,22.77,3
INV2607073549,SO2607073549,12/07/2026,C1170,CV GRAHA SERVIS,010-S1,Budi Pratama,13K855U244,29,44000,21.65,3
INV2607073550,SO2607073550,22/07/2026,C1171,UD BERSAMA SPAREPART,010-S1,Budi Pratama,73N660Y104,40,54900,20.8,3
INV2607073551,SO2607073551,14/07/2026,C1171,UD BERSAMA SPAREPART,010-S1,Budi Pratama,21H470E865,5,431100,25.01,3
INV2607073552,SO2607073552,10/07/2026,C1171,UD BERSAMA SPAREPART,010-S1,Budi Pratama,36W960M806,9,149200,25.52,3
INV2607073553,SO2607073553,08/07/2026,C1172,PT UTARA SENTOSA,010-S3,Teguh Pratama,52S223Z646,1,247800,24.33,3
INV2607073554,SO2607073554,28/07/2026,C1172,PT UTARA SENTOSA,010-S3,Teguh Pratama,78X968J280,1,499200,23.88,3
INV2607073555,SO2607073555,14/07/2026,C1172,PT UTARA SENTOSA,010-S3,Teguh Pratama,29Y732T634,13,148000,23.75,3
INV2607073556,SO2607073556,26/07/2026,C1174,PT LOGAM MAKMUR,010-S2,Kurnia Suryana,76D577P370,1,804300,24.9,3
INV2607073557,SO2607073557,27/07/2026,C1174,PT LOGAM MAKMUR,010-S2,Kurnia Suryana,19Q107Y707,225,36700,20.6,3
INV2607073558,SO2607073558,13/07/2026,C1175,TOKO BARAT GEMILANG,010-S3,Teguh Pratama,13X668Z623,29,392000,39.24,3
INV2607073559,SO2607073559,07/07/2026,C1175,TOKO BARAT GEMILANG,010-S3,Teguh Pratama,41U897M115,78,40000,21.7,3
INV2607073560,SO2607073560,04/07/2026,C1175,TOKO BARAT GEMILANG,010-S3,Teguh Pratama,42D813S740,3,181400,24.57,3
