Invoice_No,SO_No,Invoice_Date,Customer_No,Customer_Name,Salesman_Code,Salesman_Name,Partnumber,Qty,Retail_Price,Discount,SO_Type
INV2501039981,SO2501039981,11/01/2025,C1367,PD MAJU PERDANA,020-S2,Gunawan Kusuma,96E654F696,78,68900,21.8,3
INV2501039982,SO2501039982,24/01/2025,C1367,PD MAJU PERDANA,020-S2,Gunawan Kusuma,16M768T328,14,133100,23.26,3
INV2501039983,SO2501039983,25/01/2025,C1367,PD MAJU PERDANA,020-S2,Gunawan Kusuma,78G904W804,1,1000,22.8,3
INV2501039984,SO2501039984,18/01/2025,C1367,PD MAJU PERDANA,020-S2,Gunawan Kusuma,43K359P654,45,450600,40.38,3
INV2501039985,SO2501039985,04/01/2025,C1369,TB PERKASA DIESEL MOTOR,020-S2,Gunawan Kusuma,13G455S466,4,674300,24.17,3
INV2501039986,SO2501039986,25/01/2025,C1374,TOKO DHARMA BENGKEL,020-S3,Umar Pratama,48R691E783,2,28700,24.32,3
INV2501039987,SO2501039987,04/01/2025,C1374,TOKO DHARMA BENGKEL,020-S3,Umar Pratama,89J743R429,4,26400,24.31,3
INV2501039988,SO2501039988,04/01/2025,C1374,TOKO DHARMA BENGKEL,020-S3,Umar Pratama,28Z102K752,2,615400,25.26,3
INV2501039989,SO2501039989,21/01/2025,C1376,PT BUANA SENTOSA,020-S1,Nandi Santoso,70Z186V901,14,331200,38.78,3
INV2501039990,SO2501039990,03/01/2025,C1376,PT BUANA SENTOSA,020-S1,Nandi Santoso,44T632M601,16,402600,41.22,3
INV2501039991,SO2501039991,10/01/2025,C1378,UD BUANA TEKNIK,020-S2,Gunawan Kusuma,97A779E914,1,950000,26.18,3
INV2501039992,SO2501039992,13/01/2025,C1379,UD AGUNG JASA,020-S3,Umar Pratama,60D538F342,1,1000,23.52,3
INV2501039993,SO2501039993,24/01/2025,C1379,UD AGUNG JASA,020-S3,Umar Pratama,43K359P654,151,382800,37.54,3
INV2501039994,SO2501039994,07/01/2025,C1379,UD AGUNG JASA,020-S3,Umar Pratama,84N838B423,54,396300,40.31,3
INV2501039995,SO2501039995,23/01/2025,C1379,UD AGUNG JASA,020-S3,Umar Pratama,87B337W776,113,33700,22.75,3
INV2501039996,SO2501039996,24/01/2025,C1381,TB TEKNIK RAYA,020-S3,Umar Pratama,16M768T328,3,242300,24.85,3
INV2501039997,SO2501039997,24/01/2025,C1381,TB TEKNIK RAYA,020-S3,Umar Pratama,70Z186V901,10,452200,40.56,3
INV2501039998,SO2501039998,10/01/2025,C1381,TB TEKNIK RAYA,020-S3,Umar Pratama,28Q472X142,1,122700,20.29,3
INV2501039999,SO2501039999,15/01/2025,C1381,TB TEKNIK RAYA,020-S3,Umar Pratama,87B337W776,206,19800,22.58,3
INV2501040000,SO2501040000,18/01/2025,C1381,TB TEKNIK RAYA,020-S3,Umar Pratama,19K823Y952,104,50600,23.93,3
INV2501040001,SO2501040001,12/01/2025,C1381,TB TEKNIK RAYA,020-S3,Umar Pratama,45U757H759,2,114900,24.24,3
INV2501040002,SO2501040002,10/01/2025,C1381,TB TEKNIK RAYA,020-S3,Umar Pratama,26P115W528,1,274100,18.19,3
INV2501040003,SO2501040003,13/01/2025,C1381,TB TEKNIK RAYA,020-S3,Umar Pratama,19U160B214,2,867100,23.46,3
INV2501040004,SO2501040004,05/01/2025,C1381,TB TEKNIK RAYA,020-S3,Umar Pratama,59B257Z511,1,132800,22.32,3
INV2501040005,SO2501040005,04/01/2025,C1381,TB TEKNIK RAYA,020-S3,Umar Pratama,54N158A732,5,14200,23.27,3
INV2501040006,SO2501040006,28/01/2025,C1384,CV MANDIRI MANDIRI,020-S2,Gunawan Kusuma,67X189B724,1,1570700,22.17,3
INV2501040007,SO2501040007,15/01/2025,C1384,CV MANDIRI MANDIRI,020-S2,Gunawan Kusuma,97W575P162,2,1181900,16.3,3
INV2501040008,SO2501040008,28/01/2025,C1384,CV MANDIRI MANDIRI,020-S2,Gunawan Kusuma,43J521M219,2,519500,26.65,3
INV2501040009,SO2501040009,22/01/2025,C1384,CV MANDIRI MANDIRI,020-S2,Gunawan Kusuma,26W586L697,1,183300,16.12,3
INV2501040010,SO2501040010,25/01/2025,C1387,UD AGUNG PARTS,020-S3,Umar Pratama,92L152Y358,1,269100,18.09,3
INV2501040011,SO2501040011,12/01/2025,C1387,UD AGUNG PARTS,020-S3,Umar Pratama,15R289M990,7,1000,20.14,3
INV2501040012,SO2501040012,08/01/2025,C1387,UD AGUNG PARTS,020-S3,Umar Pratama,43K359P654,31,332000,39.37,3
INV2501040013,SO2501040013,14/01/2025,C1388,CV KARYA MULTINDO,021-S1,Maya Darmawan,68V393C539,5,467800,25.56,3
INV2501040014,SO2501040014,10/01/2025,C1388,CV KARYA MULTINDO,021-S1,Maya Darmawan,30L552M507,1,819600,26.78,3
INV2501040015,SO2501040015,25/01/2025,C1388,CV KARYA MULTINDO,021-S1,Maya Darmawan,39Y174W883,1,1000,22.6,3
INV2501040016,SO2501040016,11/01/2025,C1388,CV KARYA MULTINDO,021-S1,Maya Darmawan,53X688B643,6,300200,26.66,3
INV2501040017,SO2501040017,05/01/2025,C1390,UD UTARA AUTO,021-S3,Kusuma Adiputra,75V785Q116,3,1000,24.47,3
INV2501040018,SO2501040018,02/01/2025,C1394,PT PUTRA BERSATU,021-S3,Kusuma Adiputra,78R229N264,1,713100,23.43,3
INV2501040019,SO2501040019,09/01/2025,C1394,PT PUTRA BERSATU,021-S3,Kusuma Adiputra,89Y300M312,1,707300,23.08,3
INV2501040020,SO2501040020,28/01/2025,C1397,TB LOGAM DIESEL,021-S1,Maya Darmawan,96P659Y408,1,1000,24.19,3
INV2501040021,SO2501040021,06/01/2025,C1397,TB LOGAM DIESEL,021-S1,Maya Darmawan,57A841P255,1,1059000,23.24,3
INV2501040022,SO2501040022,06/01/2025,C1398,TOKO CAHAYA MULTINDO,021-S3,Kusuma Adiputra,74K951L925,5,1365000,20.28,3
INV2501040023,SO2501040023,05/01/2025,C1398,TOKO CAHAYA MULTINDO,021-S3,Kusuma Adiputra,43K359P654,28,182200,39.39,3
INV2501040024,SO2501040024,17/01/2025,C1398,TOKO CAHAYA MULTINDO,021-S3,Kusuma Adiputra,91Y682Y798,3,681700,23.42,3
INV2501040025,SO2501040025,11/01/2025,C1398,TOKO CAHAYA MULTINDO,021-S3,Kusuma Adiputra,47Y653F178,4,1000400,22.62,3
INV2501040026,SO2501040026,25/01/2025,C1398,TOKO CAHAYA MULTINDO,021-S3,Kusuma Adiputra,58E278N642,1,473400,24.75,3
INV2501040027,SO2501040027,19/01/2025,C1398,TOKO CAHAYA MULTINDO,021-S3,Kusuma Adiputra,48A669L135,1,1756400,23.87,3
INV2501040028,SO2501040028,02/01/2025,C1398,TOKO CAHAYA MULTINDO,021-S3,Kusuma Adiputra,96Q332D906,18,146100,21.33,3
INV2501040029,SO2501040029,24/01/2025,C1400,PD MAKMUR PARTS,021-S2,Maya Rahayu,90Z603Z817,1,1843400,19.16,3
INV2501040030,SO2501040030,26/01/2025,C1400,PD MAKMUR PARTS,021-S2,Maya Rahayu,90Z603Z817,1,1226300,20.05,3
INV2501040031,SO2501040031,06/01/2025,C1400,PD MAKMUR PARTS,021-S2,Maya Rahayu,84N838B423,3,308300,39.57,3
INV2501040032,SO2501040032,02/01/2025,C1400,PD MAKMUR PARTS,021-S2,Maya Rahayu,70Z186V901,25,383900,40.52,3
INV2501040033,SO2501040033,16/01/2025,C1400,PD MAKMUR PARTS,021-S2,Maya Rahayu,27D684U417,3,711700,25.69,3
INV2501040034,SO2501040034,03/01/2025,C1401,PD CIPTA MANDIRI,021-S2,Maya Rahayu,57T638K491,1,487000,22.11,3
INV2501040035,SO2501040035,27/01/2025,C1404,TB SETIA SUKSES,021-S3,Kusuma Adiputra,80T556L392,1,881400,20.66,3
INV2501040036,SO2501040036,09/01/2025,C1404,TB SETIA SUKSES,021-S3,Kusuma Adiputra,95M390K208,281,68900,25.19,3
INV2501040037,SO2501040037,11/01/2025,C1404,TB SETIA SUKSES,021-S3,Kusuma Adiputra,75Y273A306,1,2226900,23.33,3
INV2501040038,SO2501040038,25/01/2025,C1408,UD MULIA MOTOR,021-S2,Maya Rahayu,38B195C953,1,394700,23.62,3
INV2501040039,SO2501040039,18/01/2025,C1410,UD BERKAH PRATAMA,021-S3,Kusuma Adiputra,77D273M970,2,1230200,23.93,3
INV2501040040,SO2501040040,09/01/2025,C1410,UD BERKAH PRATAMA,021-S3,Kusuma Adiputra,15U734Y638,1,1122800,25.08,3
INV2501040041,SO2501040041,04/01/2025,C1410,UD BERKAH PRATAMA,021-S3,Kusuma Adiputra,97W194C279,3,45500,24.17,3
INV2501040042,SO2501040042,20/01/2025,C1410,UD BERKAH PRATAMA,021-S3,Kusuma Adiputra,61Z460S557,1,283600,24.15,3
INV2501040043,SO2501040043,02/01/2025,C1410,UD BERKAH PRATAMA,021-S3,Kusuma Adiputra,66G685V530,4,683700,23.44,3
INV2501040044,SO2501040044,03/01/2025,C1410,UD BERKAH PRATAMA,021-S3,Kusuma Adiputra,12X815Q705,2,186300,16.28,3
INV2501040045,SO2501040045,07/01/2025,C1410,UD BERKAH PRATAMA,021-S3,Kusuma Adiputra,87B337W776,111,62700,23.25,3
INV2501040046,SO2501040046,02/01/2025,C1410,UD BERKAH PRATAMA,021-S3,Kusuma Adiputra,34K749W273,2,1000,24.26,3
INV2501040047,SO2501040047,07/01/2025,C1410,UD BERKAH PRATAMA,021-S3,Kusuma Adiputra,37N358Y580,16,363100,39.41,3
INV2501040048,SO2501040048,01/01/2025,C1410,UD BERKAH PRATAMA,021-S3,Kusuma Adiputra,65V753N609,2,788000,15.27,3
INV2501040049,SO2501040049,10/01/2025,C1410,UD BERKAH PRATAMA,021-S3,Kusuma Adiputra,81J881R775,6,474900,22.95,3
INV2501040050,SO2501040050,13/01/2025,C1411,PT BERKAH SUKSES,021-S3,Kusuma Adiputra,26A355W329,1,128000,23.93,3
INV2501040051,SO2501040051,28/01/2025,C1411,PT BERKAH SUKSES,021-S3,Kusuma Adiputra,49E506Y841,1,70500,26.27,3
INV2501040052,SO2501040052,03/01/2025,C1411,PT BERKAH SUKSES,021-S3,Kusuma Adiputra,37Z918R633,1,818900,23.03,3
INV2501040053,SO2501040053,10/01/2025,C1412,PD MANDIRI SERVIS,021-S1,Maya Darmawan,96Q332D906,12,199500,22.18,3
INV2501040054,SO2501040054,22/01/2025,C1412,PD MANDIRI SERVIS,021-S1,Maya Darmawan,44T632M601,59,315800,39.86,3
INV2501040055,SO2501040055,02/01/2025,C1412,PD MANDIRI SERVIS,021-S1,Maya Darmawan,19K823Y952,82,58900,22.56,3
INV2501040056,SO2501040056,28/01/2025,C1412,PD MANDIRI SERVIS,021-S1,Maya Darmawan,57M624X879,16,55000,22.05,3
INV2501040057,SO2501040057,28/01/2025,C1412,PD MANDIRI SERVIS,021-S1,Maya Darmawan,44T632M601,2,417100,37.12,3
INV2501040058,SO2501040058,17/01/2025,C1415,PT JAYA MULTINDO,021-S2,Maya Rahayu,58H780L815,9,1312000,22.9,3
INV2501040059,SO2501040059,24/01/2025,C1415,PT JAYA MULTINDO,021-S2,Maya Rahayu,59Z202S684,3,271500,23.23,3
INV2501040060,SO2501040060,01/01/2025,C1416,PT PERKASA ABADI,021-S2,Maya Rahayu,62T737U730,5,825900,25.83,3
INV2501040061,SO2501040061,12/01/2025,C1418,TB MULIA TEKNIK,021-S3,Kusuma Adiputra,19J756V360,133,52400,21.22,3
INV2501040062,SO2501040062,12/01/2025,C1426,PT SETIA PERKASA,021-S3,Kusuma Adiputra,45E231P273,40,51300,22.39,3
INV2501040063,SO2501040063,01/01/2025,C1426,PT SETIA PERKASA,021-S3,Kusuma Adiputra,16M768T328,8,246500,24.76,3
INV2501040064,SO2501040064,03/01/2025,C1426,PT SETIA PERKASA,021-S3,Kusuma Adiputra,77U312W996,2,159100,23.83,3
INV2501040065,SO2501040065,17/01/2025,C1426,PT SETIA PERKASA,021-S3,Kusuma Adiputra,21C521C395,1,1181700,21.74,3
INV2501040066,SO2501040066,18/01/2025,C1426,PT SETIA PERKASA,021-S3,Kusuma Adiputra,70Z186V901,125,284700,38.16,3
INV2501040067,SO2501040067,12/01/2025,C1426,PT SETIA PERKASA,021-S3,Kusuma Adiputra,97W575P162,1,1189400,19.13,3
INV2501040068,SO2501040068,15/01/2025,C1426,PT SETIA PERKASA,021-S3,Kusuma Adiputra,97W575P162,1,1265500,17.5,3
INV2501040069,SO2501040069,10/01/2025,C1428,PT DHARMA SEJAHTERA,021-S2,Maya Rahayu,63H400N278,1,188700,24.51,3
INV2501040070,SO2501040070,04/01/2025,C1428,PT DHARMA SEJAHTERA,021-S2,Maya Rahayu,65Q798A186,1,1021500,27.44,3
INV2501040071,SO2501040071,03/01/2025,C1428,PT DHARMA SEJAHTERA,021-S2,Maya Rahayu,85P440L610,67,386000,39.48,3
INV2501040072,SO2501040072,10/01/2025,C1431,TOKO GEMILANG MULTINDO,021-S2,Maya Rahayu,45E231P273,60,21700,21.6,3
INV2501040073,SO2501040073,03/01/2025,C1431,TOKO GEMILANG MULTINDO,021-S2,Maya Rahayu,57S940D912,1,2372200,23.4,3
INV2501040074,SO2501040074,22/01/2025,C1435,PD MEGA DIESEL,021-S2,Maya Rahayu,43K359P654,118,389600,37.96,3
INV2501040075,SO2501040075,02/01/2025,C1435,PD MEGA DIESEL,021-S2,Maya Rahayu,44T632M601,13,246800,41.53,3
INV2501040076,SO2501040076,04/01/2025,C1442,PT SEJAHTERA BERSATU,021-S3,Kusuma Adiputra,69D156K173,3,1000,22.77,3
INV2501040077,SO2501040077,08/01/2025,C1442,PT SEJAHTERA BERSATU,021-S3,Kusuma Adiputra,31R275D817,1,453300,23.42,3
INV2501040078,SO2501040078,08/01/2025,C1442,PT SEJAHTERA BERSATU,021-S3,Kusuma Adiputra,37E290E673,7,250900,24.16,3
INV2501040079,SO2501040079,22/01/2025,C1442,PT SEJAHTERA BERSATU,021-S3,Kusuma Adiputra,26A110B735,3,287400,26.0,3
INV2501040080,SO2501040080,15/01/2025,C1442,PT SEJAHTERA BERSATU,021-S3,Kusuma Adiputra,12P501S803,3,464600,24.18,3
INV2501040081,SO2501040081,17/01/2025,C1442,PT SEJAHTERA BERSATU,021-S3,Kusuma Adiputra,37B337U885,1,1637700,23.29,3
INV2501040082,SO2501040082,24/01/2025,C1442,PT SEJAHTERA BERSATU,021-S3,Kusuma Adiputra,63K341G642,1,635900,24.01,3
INV2501040083,SO2501040083,27/01/2025,C1442,PT SEJAHTERA BERSATU,021-S3,Kusuma Adiputra,45U701C267,1,464000,22.36,3
INV2501040084,SO2501040084,07/01/2025,C1444,PT MITRA MOTOR,021-S1,Maya Darmawan,74X815A709,5,397900,18.58,3
INV2501040085,SO2501040085,06/01/2025,C1446,TOKO ABADI MOTOR,021-S1,Maya Darmawan,57M624X879,2,149100,25.04,3
INV2501040086,SO2501040086,21/01/2025,C1448,PT KARYA UTAMA,021-S3,Kusuma Adiputra,44T632M601,21,368200,41.04,3
INV2501040087,SO2501040087,17/01/2025,C1448,PT KARYA UTAMA,021-S3,Kusuma Adiputra,32C338G370,4,1000,23.41,3
INV2501040088,SO2501040088,06/01/2025,C1448,PT KARYA UTAMA,021-S3,Kusuma Adiputra,57M624X879,7,128800,25.65,3
INV2501040089,SO2501040089,22/01/2025,C1448,PT KARYA UTAMA,021-S3,Kusuma Adiputra,81D707Q543,1,1370300,19.77,3
INV2501040090,SO2501040090,16/01/2025,C1448,PT KARYA UTAMA,021-S3,Kusuma Adiputra,67B258E762,1,1000,16.08,3
INV2501040091,SO2501040091,10/01/2025,C1448,PT KARYA UTAMA,021-S3,Kusuma Adiputra,84K727H773,2,418500,23.72,3
INV2501040092,SO2501040092,25/01/2025,C1449,TB SELATAN NIAGA,021-S1,Maya Darmawan,21S408H993,1,774400,24.6,3
INV2501040093,SO2501040093,09/01/2025,C1449,TB SELATAN NIAGA,021-S1,Maya Darmawan,67B258E762,2,36700,17.44,3
INV2501040094,SO2501040094,16/01/2025,C1449,TB SELATAN NIAGA,021-S1,Maya Darmawan,19K823Y952,79,48600,19.92,3
INV2501040095,SO2501040095,16/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,45E231P273,17,1000,20.96,3
INV2501040096,SO2501040096,24/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,84N838B423,159,376500,39.38,3
INV2501040097,SO2501040097,12/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,37N358Y580,7,200300,38.95,3
INV2501040098,SO2501040098,19/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,43K359P654,1,236700,38.62,3
INV2501040099,SO2501040099,28/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,96E654F696,5,34200,21.84,3
INV2501040100,SO2501040100,26/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,68Z757Y159,4,675000,23.27,3
INV2501040101,SO2501040101,07/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,73S597N985,5,270700,23.58,3
INV2501040102,SO2501040102,20/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,56B477H382,254,58700,22.56,3
INV2501040103,SO2501040103,05/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,95R221K252,5,110100,21.91,3
INV2501040104,SO2501040104,22/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,16F696C830,1,561800,22.23,3
INV2501040105,SO2501040105,22/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,88D583V875,5,1409600,23.44,3
INV2501040106,SO2501040106,07/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,97P770Z553,31,8800,22.68,3
INV2501040107,SO2501040107,16/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,71X700P966,2,555300,24.82,3
INV2501040108,SO2501040108,06/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,84N838B423,42,59200,38.98,3
INV2501040109,SO2501040109,05/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,96Q332D906,6,178200,25.42,3
INV2501040110,SO2501040110,23/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,16M768T328,21,114400,22.3,3
INV2501040111,SO2501040111,21/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,76J347J308,2,405700,23.01,3
INV2501040112,SO2501040112,28/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,57M624X879,23,239200,22.6,3
INV2501040113,SO2501040113,12/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,19J756V360,531,26600,22.78,3
INV2501040114,SO2501040114,12/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,66F592K688,4,1000,24.47,3
INV2501040115,SO2501040115,23/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,44T632M601,50,467700,42.27,3
INV2501040116,SO2501040116,11/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,69A655F760,4,1024300,25.24,3
INV2501040117,SO2501040117,16/01/2025,C1453,CV PRATAMA PERDANA,021-S2,Maya Rahayu,84N838B423,12,466200,39.85,3
INV2501040118,SO2501040118,02/01/2025,C1456,CV KARYA SERVIS,022-S1,Dani Permana,16M768T328,14,141200,23.19,3
INV2501040119,SO2501040119,05/01/2025,C1456,CV KARYA SERVIS,022-S1,Dani Permana,43K359P654,15,178300,38.46,3
INV2501040120,SO2501040120,08/01/2025,C1456,CV KARYA SERVIS,022-S1,Dani Permana,96Q332D906,10,194300,23.83,3
INV2501040121,SO2501040121,27/01/2025,C1456,CV KARYA SERVIS,022-S1,Dani Permana,38A884P434,1,196100,20.59,3
INV2501040122,SO2501040122,26/01/2025,C1459,CV SURYA LESTARI,022-S3,Maman Halim,26V337W345,1,1000,24.78,3
INV2501040123,SO2501040123,27/01/2025,C1459,CV SURYA LESTARI,022-S3,Maman Halim,19J756V360,92,1000,24.05,3
INV2501040124,SO2501040124,25/01/2025,C1459,CV SURYA LESTARI,022-S3,Maman Halim,59N596G662,1,1000,23.47,3
INV2501040125,SO2501040125,05/01/2025,C1459,CV SURYA LESTARI,022-S3,Maman Halim,93X729N726,3,973600,23.87,3
INV2501040126,SO2501040126,03/01/2025,C1460,PT HARAPAN MAKMUR,022-S1,Dani Permana,56R464Q393,1,484700,15.13,3
INV2501040127,SO2501040127,15/01/2025,C1464,PT SEJAHTERA DIESEL,022-S5,Hadi Pratama,73H432Z633,1,557800,25.03,3
INV2501040128,SO2501040128,26/01/2025,C1464,PT SEJAHTERA DIESEL,022-S5,Hadi Pratama,95M390K208,196,59000,23.2,3
INV2501040129,SO2501040129,15/01/2025,C1464,PT SEJAHTERA DIESEL,022-S5,Hadi Pratama,30L403E111,2,1000,22.94,3
INV2501040130,SO2501040130,25/01/2025,C1464,PT SEJAHTERA DIESEL,022-S5,Hadi Pratama,96Q332D906,8,190000,23.76,3
INV2501040131,SO2501040131,26/01/2025,C1464,PT SEJAHTERA DIESEL,022-S5,Hadi Pratama,10B529P334,6,1071600,25.82,3
INV2501040132,SO2501040132,15/01/2025,C1464,PT SEJAHTERA DIESEL,022-S5,Hadi Pratama,74K951L925,3,1000,21.3,3
INV2501040133,SO2501040133,20/01/2025,C1466,TB MULIA NIAGA,022-S4,Ratna Hidayat,89U789R901,1,198000,28.19,3
INV2501040134,SO2501040134,16/01/2025,C1466,TB MULIA NIAGA,022-S4,Ratna Hidayat,44A724A432,3,1592600,25.19,3
INV2501040135,SO2501040135,25/01/2025,C1466,TB MULIA NIAGA,022-S4,Ratna Hidayat,30L403E111,1,723700,25.16,3
INV2501040136,SO2501040136,18/01/2025,C1466,TB MULIA NIAGA,022-S4,Ratna Hidayat,33X522S648,2,1198800,16.22,3
INV2501040137,SO2501040137,18/01/2025,C1466,TB MULIA NIAGA,022-S4,Ratna Hidayat,96E654F696,170,66400,23.04,3
INV2501040138,SO2501040138,25/01/2025,C1466,TB MULIA NIAGA,022-S4,Ratna Hidayat,49N102M209,2,1000,24.89,3
INV2501040139,SO2501040139,13/01/2025,C1466,TB MULIA NIAGA,022-S4,Ratna Hidayat,74T543U763,1,399400,24.02,3
INV2501040140,SO2501040140,17/01/2025,C1470,TOKO HARAPAN JASA,022-S5,Hadi Pratama,56Q153Z969,4,1000,22.9,3
INV2501040141,SO2501040141,05/01/2025,C1470,TOKO HARAPAN JASA,022-S5,Hadi Pratama,38A884P434,1,257200,22.48,3
INV2501040142,SO2501040142,03/01/2025,C1471,UD UTAMA JASA,022-S1,Dani Permana,55A523B245,2,1439400,23.79,3
INV2501040143,SO2501040143,01/01/2025,C1471,UD UTAMA JASA,022-S1,Dani Permana,31V514W340,1,419400,24.35,3
INV2501040144,SO2501040144,04/01/2025,C1471,UD UTAMA JASA,022-S1,Dani Permana,90Z603Z817,2,1521200,19.98,3
INV2501040145,SO2501040145,22/01/2025,C1471,UD UTAMA JASA,022-S1,Dani Permana,41E185V152,1,249700,20.89,3
INV2501040146,SO2501040146,24/01/2025,C1471,UD UTAMA JASA,022-S1,Dani Permana,26P115W528,2,189900,20.91,3
INV2501040147,SO2501040147,07/01/2025,C1471,UD UTAMA JASA,022-S1,Dani Permana,70Z186V901,104,210100,37.3,3
INV2501040148,SO2501040148,26/01/2025,C1471,UD UTAMA JASA,022-S1,Dani Permana,26P115W528,3,295900,16.1,3
INV2501040149,SO2501040149,04/01/2025,C1471,UD UTAMA JASA,022-S1,Dani Permana,44T632M601,2,455300,37.86,3
INV2501040150,SO2501040150,09/01/2025,C1471,UD UTAMA JASA,022-S1,Dani Permana,90Z603Z817,1,791400,18.58,3
INV2501040151,SO2501040151,16/01/2025,C1471,UD UTAMA JASA,022-S1,Dani Permana,70Z186V901,102,386800,39.75,3
INV2501040152,SO2501040152,12/01/2025,C1471,UD UTAMA JASA,022-S1,Dani Permana,28Q472X142,3,37500,21.15,3
INV2501040153,SO2501040153,08/01/2025,C1477,UD TEKNIK OTOMOTIF,023-S2,Budi Tanjung,89X500U959,1,720500,23.69,3
INV2501040154,SO2501040154,22/01/2025,C1478,PT LOGAM SUKSES,023-S3,Dani Adiputra,56B477H382,113,20800,23.75,3
INV2501040155,SO2501040155,13/01/2025,C1478,PT LOGAM SUKSES,023-S3,Dani Adiputra,92H891F411,228,62500,23.07,3
INV2501040156,SO2501040156,11/01/2025,C1479,PT ANUGERAH MAKMUR,023-S4,Siti Susanto,56B477H382,120,37800,24.03,3
INV2501040157,SO2501040157,09/01/2025,C1479,PT ANUGERAH MAKMUR,023-S4,Siti Susanto,95H479Z504,3,1181300,23.76,3
INV2501040158,SO2501040158,08/01/2025,C1479,PT ANUGERAH MAKMUR,023-S4,Siti Susanto,74K951L925,4,124600,24.26,3
INV2501040159,SO2501040159,01/01/2025,C1482,PT PUTRA AUTOPARTS,023-S1,Umar Saputra,17D646U839,2,1459600,23.14,3
INV2501040160,SO2501040160,19/01/2025,C1482,PT PUTRA AUTOPARTS,023-S1,Umar Saputra,81D707Q543,2,1286200,20.84,3
INV2501040161,SO2501040161,15/01/2025,C1482,PT PUTRA AUTOPARTS,023-S1,Umar Saputra,40F634D746,2,804700,24.32,3
INV2501040162,SO2501040162,08/01/2025,C1482,PT PUTRA AUTOPARTS,023-S1,Umar Saputra,96Q332D906,1,213400,24.91,3
INV2501040163,SO2501040163,24/01/2025,C1483,PT MANDIRI PERDANA,023-S3,Dani Adiputra,40V186L262,5,818800,23.1,3
INV2501040164,SO2501040164,27/01/2025,C1483,PT MANDIRI PERDANA,023-S3,Dani Adiputra,67H372D606,3,545500,21.7,3
INV2501040165,SO2501040165,24/01/2025,C1486,TOKO GEMILANG DIESEL,023-S1,Umar Saputra,84N838B423,93,381900,38.83,3
INV2501040166,SO2501040166,17/01/2025,C1491,TOKO MEGA AUTOPARTS,023-S4,Siti Susanto,26P115W528,2,215700,22.93,3
INV2501040167,SO2501040167,20/01/2025,C1491,TOKO MEGA AUTOPARTS,023-S4,Siti Susanto,97P770Z553,66,24200,21.51,3
INV2501040168,SO2501040168,22/01/2025,C1491,TOKO MEGA AUTOPARTS,023-S4,Siti Susanto,66F496E466,2,289900,18.96,3
INV2501040169,SO2501040169,18/01/2025,C1491,TOKO MEGA AUTOPARTS,023-S4,Siti Susanto,84N838B423,20,359000,41.66,3
INV2501040170,SO2501040170,05/01/2025,C1491,TOKO MEGA AUTOPARTS,023-S4,Siti Susanto,80U131M419,1,485700,22.14,3
INV2501040171,SO2501040171,19/01/2025,C1491,TOKO MEGA AUTOPARTS,023-S4,Siti Susanto,86K852X509,2,245900,24.33,3
INV2501040172,SO2501040172,27/01/2025,C1491,TOKO MEGA AUTOPARTS,023-S4,Siti Susanto,69L400E974,1,983000,23.85,3
INV2501040173,SO2501040173,02/01/2025,C1491,TOKO MEGA AUTOPARTS,023-S4,Siti Susanto,60W536V215,3,94600,24.59,3
INV2501040174,SO2501040174,24/01/2025,C1491,TOKO MEGA AUTOPARTS,023-S4,Siti Susanto,90Z603Z817,1,1931300,18.3,3
INV2501040175,SO2501040175,03/01/2025,C1491,TOKO MEGA AUTOPARTS,023-S4,Siti Susanto,19J756V360,141,17900,21.68,3
INV2501040176,SO2501040176,16/01/2025,C1491,TOKO MEGA AUTOPARTS,023-S4,Siti Susanto,55U303L649,5,198800,18.69,3
INV2501040177,SO2501040177,25/01/2025,C1493,PT UTAMA OTOMOTIF,023-S4,Siti Susanto,85P440L610,205,368400,38.6,3
