Invoice_No,SO_No,Invoice_Date,Customer_No,Customer_Name,Salesman_Code,Salesman_Name,Partnumber,Qty,Retail_Price,Discount,SO_Type
INV2407033050,SO2407033050,03/07/2024,C1705,PT SINAR OTOMOTIF,040-S2,Ani Hidayat,52H684J524,1,422700,24.64,3
INV2407033051,SO2407033051,08/07/2024,C1706,UD PRATAMA JASA,040-S2,Ani Hidayat,57M624X879,25,227400,24.8,3
INV2407033052,SO2407033052,07/07/2024,C1706,UD PRATAMA JASA,040-S2,Ani Hidayat,19J756V360,102,73300,21.92,3
INV2407033053,SO2407033053,12/07/2024,C1707,CV INDAH GEMILANG,040-S3,Sri Budiman,92H891F411,17,53100,21.57,3
INV2407033054,SO2407033054,23/07/2024,C1707,CV INDAH GEMILANG,040-S3,Sri Budiman,27Z421M362,3,1000,22.35,3
INV2407033055,SO2407033055,26/07/2024,C1707,CV INDAH GEMILANG,040-S3,Sri Budiman,75B324A683,3,1424100,25.24,3
INV2407033056,SO2407033056,16/07/2024,C1708,TOKO NUSANTARA TEKNIK,040-S2,Ani Hidayat,17C373N738,7,1221000,20.89,3
INV2407033057,SO2407033057,06/07/2024,C1708,TOKO NUSANTARA TEKNIK,040-S2,Ani Hidayat,96E654F696,51,24700,22.54,3
INV2407033058,SO2407033058,28/07/2024,C1709,TB MITRA SERVIS,040-S4,Novia Susanto,64M480Q805,4,821700,26.61,3
INV2408033059,SO2408033059,05/08/2024,C1002,TB MEGA MULTINDO,001-S2,Budi Darmawan,70Z186V901,127,397600,40.95,3
INV2408033060,SO2408033060,11/08/2024,C1002,TB MEGA MULTINDO,001-S2,Budi Darmawan,41E185V152,1,66800,20.33,3
INV2408033061,SO2408033061,24/08/2024,C1002,TB MEGA MULTINDO,001-S2,Budi Darmawan,50D571W916,2,238100,14.83,3
INV2408033062,SO2408033062,12/08/2024,C1002,TB MEGA MULTINDO,001-S2,Budi Darmawan,60S519X212,1,280100,14.81,3
INV2408033063,SO2408033063,20/08/2024,C1003,TB HARAPAN TEKNIK,001-S3,Sigit Pratama,90Z603Z817,1,1015400,20.22,3
INV2408033064,SO2408033064,27/08/2024,C1003,TB HARAPAN TEKNIK,001-S3,Sigit Pratama,40P300N855,2,1177800,25.56,3
INV2408033065,SO2408033065,26/08/2024,C1003,TB HARAPAN TEKNIK,001-S3,Sigit Pratama,44T632M601,48,405100,37.13,3
INV2408033066,SO2408033066,18/08/2024,C1003,TB HARAPAN TEKNIK,001-S3,Sigit Pratama,16M768T328,3,220600,27.14,3
INV2408033067,SO2408033067,09/08/2024,C1005,PD SETIA SPAREPART,001-S1,Yanto Handoko,96Q332D906,2,229100,25.29,3
INV2408033068,SO2408033068,10/08/2024,C1005,PD SETIA SPAREPART,001-S1,Yanto Handoko,48U843J332,1,933900,24.11,3
INV2408033069,SO2408033069,05/08/2024,C1005,PD SETIA SPAREPART,001-S1,Yanto Handoko,41T375Q288,1,349400,22.7,3
INV2408033070,SO2408033070,27/08/2024,C1005,PD SETIA SPAREPART,001-S1,Yanto Handoko,16M768T328,6,118500,24.83,3
INV2408033071,SO2408033071,02/08/2024,C1005,PD SETIA SPAREPART,001-S1,Yanto Handoko,12D964V697,1,893100,22.58,3
INV2408033072,SO2408033072,15/08/2024,C1005,PD SETIA SPAREPART,001-S1,Yanto Handoko,96Q332D906,22,225100,24.79,3
INV2408033073,SO2408033073,18/08/2024,C1005,PD SETIA SPAREPART,001-S1,Yanto Handoko,33E938M591,5,356600,25.05,3
INV2408033074,SO2408033074,20/08/2024,C1005,PD SETIA SPAREPART,001-S1,Yanto Handoko,58C787E922,9,24200,24.59,3
INV2408033075,SO2408033075,25/08/2024,C1005,PD SETIA SPAREPART,001-S1,Yanto Handoko,49K691S542,4,64200,23.54,3
INV2408033076,SO2408033076,07/08/2024,C1010,TOKO NUSANTARA PERDANA,001-S4,Wahyu Fauzi,59H410U313,2,1000,21.5,3
INV2408033077,SO2408033077,10/08/2024,C1012,TOKO NUSANTARA PRATAMA,001-S4,Wahyu Fauzi,57M624X879,1,161100,25.88,3
INV2408033078,SO2408033078,28/08/2024,C1012,TOKO NUSANTARA PRATAMA,001-S4,Wahyu Fauzi,43R219Y330,4,2452600,24.95,3
INV2408033079,SO2408033079,21/08/2024,C1015,TOKO SELATAN JASA,001-S3,Sigit Pratama,96Q332D906,10,220600,22.99,3
INV2408033080,SO2408033080,27/08/2024,C1015,TOKO SELATAN JASA,001-S3,Sigit Pratama,55G584B884,1,1236800,23.63,3
INV2408033081,SO2408033081,18/08/2024,C1015,TOKO SELATAN JASA,001-S3,Sigit Pratama,30F843P148,8,1100100,21.91,3
INV2408033082,SO2408033082,28/08/2024,C1015,TOKO SELATAN JASA,001-S3,Sigit Pratama,26P115W528,3,175400,20.98,3
INV2408033083,SO2408033083,16/08/2024,C1016,UD PUTRA PRATAMA,002-S1,Kusuma Darmawan,84D459U206,3,445700,24.7,3
INV2408033084,SO2408033084,23/08/2024,C1016,UD PUTRA PRATAMA,002-S1,Kusuma Darmawan,69X408P939,2,895500,23.2,3
INV2408033085,SO2408033085,14/08/2024,C1016,UD PUTRA PRATAMA,002-S1,Kusuma Darmawan,67J848T832,6,706100,25.51,3
INV2408033086,SO2408033086,20/08/2024,C1017,PT CAHAYA MOTOR,002-S1,Kusuma Darmawan,70Z186V901,13,282500,38.76,3
INV2408033087,SO2408033087,28/08/2024,C1017,PT CAHAYA MOTOR,002-S1,Kusuma Darmawan,56B477H382,32,1000,20.37,3
INV2408033088,SO2408033088,21/08/2024,C1017,PT CAHAYA MOTOR,002-S1,Kusuma Darmawan,57M624X879,3,13800,24.21,3
INV2408033089,SO2408033089,05/08/2024,C1017,PT CAHAYA MOTOR,002-S1,Kusuma Darmawan,95E895B381,7,603500,14.81,3
INV2408033090,SO2408033090,08/08/2024,C1019,CV INDAH PERDANA,002-S3,Teguh Suryana,84N838B423,21,218000,40.13,3
INV2408033091,SO2408033091,04/08/2024,C1019,CV INDAH PERDANA,002-S3,Teguh Suryana,56R464Q393,4,685100,16.53,3
INV2408033092,SO2408033092,04/08/2024,C1019,CV INDAH PERDANA,002-S3,Teguh Suryana,57R905C613,2,1579100,24.51,3
INV2408033093,SO2408033093,12/08/2024,C1019,CV INDAH PERDANA,002-S3,Teguh Suryana,33X522S648,1,1360000,17.95,3
INV2408033094,SO2408033094,17/08/2024,C1019,CV INDAH PERDANA,002-S3,Teguh Suryana,90Z603Z817,1,978200,16.63,3
INV2408033095,SO2408033095,19/08/2024,C1019,CV INDAH PERDANA,002-S3,Teguh Suryana,71R745G205,1,1081300,24.01,3
INV2408033096,SO2408033096,15/08/2024,C1019,CV INDAH PERDANA,002-S3,Teguh Suryana,81X303H371,1,724700,26.1,3
INV2408033097,SO2408033097,19/08/2024,C1019,CV INDAH PERDANA,002-S3,Teguh Suryana,16Q917L619,3,334600,25.51,3
INV2408033098,SO2408033098,27/08/2024,C1019,CV INDAH PERDANA,002-S3,Teguh Suryana,96Q332D906,13,251400,23.83,3
INV2408033099,SO2408033099,23/08/2024,C1019,CV INDAH PERDANA,002-S3,Teguh Suryana,85P440L610,42,369400,39.12,3
INV2408033100,SO2408033100,07/08/2024,C1020,PT CIPTA SUKSES,002-S4,Maman Susanto,18G695T991,8,671400,22.24,3
INV2408033101,SO2408033101,28/08/2024,C1020,PT CIPTA SUKSES,002-S4,Maman Susanto,84C121R821,1,444000,22.53,3
INV2408033102,SO2408033102,19/08/2024,C1020,PT CIPTA SUKSES,002-S4,Maman Susanto,62E405K220,3,1000,24.44,3
INV2408033103,SO2408033103,24/08/2024,C1020,PT CIPTA SUKSES,002-S4,Maman Susanto,45F490L650,2,338500,25.22,3
INV2408033104,SO2408033104,27/08/2024,C1020,PT CIPTA SUKSES,002-S4,Maman Susanto,70Z555H754,1,331400,24.12,3
INV2408033105,SO2408033105,05/08/2024,C1020,PT CIPTA SUKSES,002-S4,Maman Susanto,77V172G645,1,1625600,24.31,3
INV2408033106,SO2408033106,02/08/2024,C1021,TOKO GEMILANG SERVIS,002-S4,Maman Susanto,43K359P654,4,142100,38.34,3
INV2408033107,SO2408033107,01/08/2024,C1021,TOKO GEMILANG SERVIS,002-S4,Maman Susanto,28W191L269,1,894500,21.29,3
INV2408033108,SO2408033108,13/08/2024,C1021,TOKO GEMILANG SERVIS,002-S4,Maman Susanto,33X522S648,5,1680900,19.97,3
INV2408033109,SO2408033109,13/08/2024,C1021,TOKO GEMILANG SERVIS,002-S4,Maman Susanto,89V924U181,3,229400,19.79,3
INV2408033110,SO2408033110,26/08/2024,C1021,TOKO GEMILANG SERVIS,002-S4,Maman Susanto,62X495W907,1,559200,26.25,3
INV2408033111,SO2408033111,13/08/2024,C1021,TOKO GEMILANG SERVIS,002-S4,Maman Susanto,35N159R777,3,520200,24.57,3
INV2408033112,SO2408033112,07/08/2024,C1022,CV UTAMA MULTINDO,002-S1,Kusuma Darmawan,80H426F339,1,1191200,24.23,3
INV2408033113,SO2408033113,16/08/2024,C1022,CV UTAMA MULTINDO,002-S1,Kusuma Darmawan,56B477H382,430,67200,22.19,3
INV2408033114,SO2408033114,23/08/2024,C1022,CV UTAMA MULTINDO,002-S1,Kusuma Darmawan,97W575P162,1,967200,17.72,3
INV2408033115,SO2408033115,15/08/2024,C1022,CV UTAMA MULTINDO,002-S1,Kusuma Darmawan,43K359P654,12,293900,37.64,3
INV2408033116,SO2408033116,18/08/2024,C1022,CV UTAMA MULTINDO,002-S1,Kusuma Darmawan,87B337W776,164,48500,22.44,3
INV2408033117,SO2408033117,18/08/2024,C1022,CV UTAMA MULTINDO,002-S1,Kusuma Darmawan,17N202H712,2,584300,22.54,3
INV2408033118,SO2408033118,13/08/2024,C1024,TB SURYA MAKMUR,002-S3,Teguh Suryana,20U848W158,2,1063100,20.1,3
INV2408033119,SO2408033119,13/08/2024,C1024,TB SURYA MAKMUR,002-S3,Teguh Suryana,16V970Q135,4,431700,22.8,3
INV2408033120,SO2408033120,24/08/2024,C1024,TB SURYA MAKMUR,002-S3,Teguh Suryana,62N725D428,5,224900,24.34,3
INV2408033121,SO2408033121,01/08/2024,C1024,TB SURYA MAKMUR,002-S3,Teguh Suryana,26A547P200,1,1107100,24.91,3
INV2408033122,SO2408033122,25/08/2024,C1024,TB SURYA MAKMUR,002-S3,Teguh Suryana,94G764D974,4,1609900,25.36,3
INV2408033123,SO2408033123,17/08/2024,C1024,TB SURYA MAKMUR,002-S3,Teguh Suryana,69B485S440,365,34300,21.16,3
INV2408033124,SO2408033124,16/08/2024,C1024,TB SURYA MAKMUR,002-S3,Teguh Suryana,92H891F411,66,37300,23.37,3
INV2408033125,SO2408033125,11/08/2024,C1024,TB SURYA MAKMUR,002-S3,Teguh Suryana,70Z186V901,63,463800,40.72,3
INV2408033126,SO2408033126,15/08/2024,C1024,TB SURYA MAKMUR,002-S3,Teguh Suryana,73A403Z401,1,155900,22.01,3
INV2408033127,SO2408033127,03/08/2024,C1024,TB SURYA MAKMUR,002-S3,Teguh Suryana,48P763Z436,1,137500,19.51,3
INV2408033128,SO2408033128,11/08/2024,C1025,TOKO MAJU BERSATU,002-S2,Agus Halim,33J828N810,1,1942300,22.89,3
INV2408033129,SO2408033129,10/08/2024,C1025,TOKO MAJU BERSATU,002-S2,Agus Halim,87B337W776,402,66300,24.61,3
INV2408033130,SO2408033130,15/08/2024,C1025,TOKO MAJU BERSATU,002-S2,Agus Halim,45S236Z729,3,457600,21.73,3
INV2408033131,SO2408033131,21/08/2024,C1031,PD PRIMA NIAGA,002-S2,Agus Halim,52P247V793,6,649000,24.42,3
INV2408033132,SO2408033132,09/08/2024,C1031,PD PRIMA NIAGA,002-S2,Agus Halim,89S598M713,3,1105200,22.46,3
INV2408033133,SO2408033133,01/08/2024,C1031,PD PRIMA NIAGA,002-S2,Agus Halim,80W131S536,1,1000,23.83,3
INV2408033134,SO2408033134,17/08/2024,C1032,TB HARAPAN NIAGA,002-S2,Agus Halim,70G529R363,3,387600,26.34,3
INV2408033135,SO2408033135,28/08/2024,C1032,TB HARAPAN NIAGA,002-S2,Agus Halim,43K359P654,49,200700,38.59,3
INV2408033136,SO2408033136,27/08/2024,C1032,TB HARAPAN NIAGA,002-S2,Agus Halim,66V715T427,6,1145100,24.87,3
INV2408033137,SO2408033137,08/08/2024,C1032,TB HARAPAN NIAGA,002-S2,Agus Halim,37N358Y580,58,291300,36.64,3
INV2408033138,SO2408033138,20/08/2024,C1032,TB HARAPAN NIAGA,002-S2,Agus Halim,96Q332D906,8,208700,27.52,3
INV2408033139,SO2408033139,06/08/2024,C1032,TB HARAPAN NIAGA,002-S2,Agus Halim,44T632M601,28,238700,39.69,3
INV2408033140,SO2408033140,13/08/2024,C1033,CV PERSADA PERDANA,002-S3,Teguh Suryana,44T632M601,19,220900,39.03,3
INV2408033141,SO2408033141,06/08/2024,C1033,CV PERSADA PERDANA,002-S3,Teguh Suryana,41G876F970,6,104200,22.3,3
INV2408033142,SO2408033142,13/08/2024,C1033,CV PERSADA PERDANA,002-S3,Teguh Suryana,68A889N721,1,1000,21.78,3
INV2408033143,SO2408033143,20/08/2024,C1033,CV PERSADA PERDANA,002-S3,Teguh Suryana,84N838B423,8,165000,36.43,3
INV2408033144,SO2408033144,16/08/2024,C1033,CV PERSADA PERDANA,002-S3,Teguh Suryana,84N838B423,54,343400,41.99,3
INV2408033145,SO2408033145,28/08/2024,C1033,CV PERSADA PERDANA,002-S3,Teguh Suryana,44T632M601,77,275200,40.61,3
INV2408033146,SO2408033146,13/08/2024,C1033,CV PERSADA PERDANA,002-S3,Teguh Suryana,84N838B423,60,208800,39.66,3
INV2408033147,SO2408033147,14/08/2024,C1033,CV PERSADA PERDANA,002-S3,Teguh Suryana,43K359P654,197,279100,37.96,3
INV2408033148,SO2408033148,11/08/2024,C1033,CV PERSADA PERDANA,002-S3,Teguh Suryana,17X941Y745,2,195700,21.48,3
INV2408033149,SO2408033149,19/08/2024,C1033,CV PERSADA PERDANA,002-S3,Teguh Suryana,67H756N981,2,1023900,21.65,3
INV2408033150,SO2408033150,03/08/2024,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,43K359P654,118,422300,37.65,3
INV2408033151,SO2408033151,20/08/2024,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,96E654F696,111,81900,23.51,3
INV2408033152,SO2408033152,02/08/2024,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,19J532Z834,2,977300,23.3,3
INV2408033153,SO2408033153,20/08/2024,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,62P526K635,3,341000,24.48,3
INV2408033154,SO2408033154,17/08/2024,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,16M768T328,4,124300,22.84,3
INV2408033155,SO2408033155,24/08/2024,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,44T632M601,23,424700,39.2,3
INV2408033156,SO2408033156,16/08/2024,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,19K823Y952,68,32600,20.05,3
INV2408033157,SO2408033157,21/08/2024,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,96Q332D906,12,216800,20.65,3
INV2408033158,SO2408033158,01/08/2024,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,87B337W776,85,1000,20.93,3
INV2408033159,SO2408033159,11/08/2024,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,16Z696B297,1,1000,22.73,3
INV2408033160,SO2408033160,25/08/2024,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,19J756V360,8,22300,22.47,3
INV2408033161,SO2408033161,04/08/2024,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,61Z460S557,1,1478900,24.5,3
INV2408033162,SO2408033162,08/08/2024,C1037,UD HARAPAN MANDIRI,003-S6,Dani Nugraha,17K974R616,3,158400,22.77,3
INV2408033163,SO2408033163,17/08/2024,C1037,UD HARAPAN MANDIRI,003-S6,Dani Nugraha,82G199U538,1,974100,22.38,3
INV2408033164,SO2408033164,04/08/2024,C1037,UD HARAPAN MANDIRI,003-S6,Dani Nugraha,85P440L610,80,271800,38.18,3
INV2408033165,SO2408033165,25/08/2024,C1039,CV PUTRA BENGKEL,003-S2,Wibowo Cahyadi,33J828N810,1,91000,22.43,3
INV2408033166,SO2408033166,04/08/2024,C1039,CV PUTRA BENGKEL,003-S2,Wibowo Cahyadi,16M768T328,8,231900,23.63,3
INV2408033167,SO2408033167,18/08/2024,C1041,PT MAKMUR DIESEL MOTOR,003-S1,Yuli Tanjung,56P271H718,12,482200,23.86,3
INV2408033168,SO2408033168,12/08/2024,C1041,PT MAKMUR DIESEL MOTOR,003-S1,Yuli Tanjung,16M768T328,7,171600,21.31,3
INV2408033169,SO2408033169,02/08/2024,C1041,PT MAKMUR DIESEL MOTOR,003-S1,Yuli Tanjung,25G267D316,2,1026000,24.27,3
INV2408033170,SO2408033170,22/08/2024,C1041,PT MAKMUR DIESEL MOTOR,003-S1,Yuli Tanjung,67M982Z355,1,2251400,24.68,3
INV2408033171,SO2408033171,25/08/2024,C1041,PT MAKMUR DIESEL MOTOR,003-S1,Yuli Tanjung,70Z186V901,109,184400,38.04,3
INV2408033172,SO2408033172,15/08/2024,C1041,PT MAKMUR DIESEL MOTOR,003-S1,Yuli Tanjung,21N170W782,3,512600,20.58,3
INV2408033173,SO2408033173,14/08/2024,C1041,PT MAKMUR DIESEL MOTOR,003-S1,Yuli Tanjung,85P440L610,18,193900,38.15,3
INV2408033174,SO2408033174,11/08/2024,C1041,PT MAKMUR DIESEL MOTOR,003-S1,Yuli Tanjung,51Y673T794,6,768200,20.9,3
INV2408033175,SO2408033175,02/08/2024,C1041,PT MAKMUR DIESEL MOTOR,003-S1,Yuli Tanjung,43K359P654,1,187400,37.27,3
INV2408033176,SO2408033176,18/08/2024,C1041,PT MAKMUR DIESEL MOTOR,003-S1,Yuli Tanjung,84N838B423,87,351900,38.38,3
INV2408033177,SO2408033177,16/08/2024,C1041,PT MAKMUR DIESEL MOTOR,003-S1,Yuli Tanjung,34G740A934,2,195900,25.96,3
INV2408033178,SO2408033178,14/08/2024,C1041,PT MAKMUR DIESEL MOTOR,003-S1,Yuli Tanjung,84G556V932,2,595900,22.35,3
INV2408033179,SO2408033179,06/08/2024,C1041,PT MAKMUR DIESEL MOTOR,003-S1,Yuli Tanjung,24X460E634,2,113400,26.33,3
INV2408033180,SO2408033180,05/08/2024,C1041,PT MAKMUR DIESEL MOTOR,003-S1,Yuli Tanjung,96Q332D906,13,228100,25.06,3
INV2408033181,SO2408033181,04/08/2024,C1044,PT BERKAH KARYA,003-S1,Yuli Tanjung,30H406X758,4,962100,24.27,3
INV2408033182,SO2408033182,05/08/2024,C1044,PT BERKAH KARYA,003-S1,Yuli Tanjung,43U185W447,2,322700,26.35,3
INV2408033183,SO2408033183,02/08/2024,C1044,PT BERKAH KARYA,003-S1,Yuli Tanjung,81D707Q543,1,1075200,17.37,3
INV2408033184,SO2408033184,24/08/2024,C1045,PT SURYA DIESEL MOTOR,003-S6,Dani Nugraha,43K359P654,9,600000,37.61,3
INV2408033185,SO2408033185,04/08/2024,C1045,PT SURYA DIESEL MOTOR,003-S6,Dani Nugraha,19J756V360,72,35700,19.82,3
INV2408033186,SO2408033186,12/08/2024,C1045,PT SURYA DIESEL MOTOR,003-S6,Dani Nugraha,16N588N106,7,1432500,24.18,3
INV2408033187,SO2408033187,20/08/2024,C1045,PT SURYA DIESEL MOTOR,003-S6,Dani Nugraha,84M783K641,1,5100,24.15,3
INV2408033188,SO2408033188,01/08/2024,C1045,PT SURYA DIESEL MOTOR,003-S6,Dani Nugraha,98M469E165,1,74300,23.96,3
INV2408033189,SO2408033189,21/08/2024,C1045,PT SURYA DIESEL MOTOR,003-S6,Dani Nugraha,89P386M889,2,243200,24.41,3
INV2408033190,SO2408033190,15/08/2024,C1045,PT SURYA DIESEL MOTOR,003-S6,Dani Nugraha,85P440L610,16,457400,41.35,3
INV2408033191,SO2408033191,20/08/2024,C1046,TOKO BERSAMA AUTOPARTS,003-S5,Gunawan Hartono,56Z686F690,2,576600,17.93,3
INV2408033192,SO2408033192,25/08/2024,C1046,TOKO BERSAMA AUTOPARTS,003-S5,Gunawan Hartono,64Z994M702,2,1023800,24.75,3
INV2408033193,SO2408033193,21/08/2024,C1046,TOKO BERSAMA AUTOPARTS,003-S5,Gunawan Hartono,80W131S536,1,1519900,25.47,3
INV2408033194,SO2408033194,18/08/2024,C1046,TOKO BERSAMA AUTOPARTS,003-S5,Gunawan Hartono,55H236P657,2,22800,15.54,3
INV2408033195,SO2408033195,07/08/2024,C1047,CV MANDIRI AUTO,003-S6,Dani Nugraha,19J756V360,37,97000,22.55,3
INV2408033196,SO2408033196,02/08/2024,C1049,PT TIMUR KARYA,003-S3,Maman Permana,12X815Q705,2,1000,16.73,3
INV2408033197,SO2408033197,06/08/2024,C1049,PT TIMUR KARYA,003-S3,Maman Permana,19X824W495,1,544200,21.1,3
INV2408033198,SO2408033198,02/08/2024,C1049,PT TIMUR KARYA,003-S3,Maman Permana,97P770Z553,84,46300,22.23,3
INV2408033199,SO2408033199,19/08/2024,C1049,PT TIMUR KARYA,003-S3,Maman Permana,97E941Z791,1,295900,24.0,3
INV2408033200,SO2408033200,06/08/2024,C1049,PT TIMUR KARYA,003-S3,Maman Permana,16M768T328,1,245500,23.22,3
INV2408033201,SO2408033201,07/08/2024,C1049,PT TIMUR KARYA,003-S3,Maman Permana,34Z178S231,5,101800,22.19,3
INV2408033202,SO2408033202,03/08/2024,C1049,PT TIMUR KARYA,003-S3,Maman Permana,80W131S536,1,1989900,24.53,3
INV2408033203,SO2408033203,20/08/2024,C1050,TOKO PERKASA SPAREPART,003-S4,Surya Suryadi,63M682X450,4,1631500,27.28,3
INV2408033204,SO2408033204,14/08/2024,C1050,TOKO PERKASA SPAREPART,003-S4,Surya Suryadi,35D931K845,1,1692600,24.45,3
INV2408033205,SO2408033205,13/08/2024,C1050,TOKO PERKASA SPAREPART,003-S4,Surya Suryadi,91W712N984,3,1417200,23.85,3
INV2408033206,SO2408033206,09/08/2024,C1050,TOKO PERKASA SPAREPART,003-S4,Surya Suryadi,36B726S574,2,477800,25.49,3
INV2408033207,SO2408033207,28/08/2024,C1050,TOKO PERKASA SPAREPART,003-S4,Surya Suryadi,95R456S460,2,830100,22.86,3
INV2408033208,SO2408033208,10/08/2024,C1050,TOKO PERKASA SPAREPART,003-S4,Surya Suryadi,27F854A534,1,1000,26.91,3
INV2408033209,SO2408033209,10/08/2024,C1050,TOKO PERKASA SPAREPART,003-S4,Surya Suryadi,81W748V741,1,516600,25.77,3
INV2408033210,SO2408033210,25/08/2024,C1050,TOKO PERKASA SPAREPART,003-S4,Surya Suryadi,14G918D308,1,528200,23.38,3
INV2408033211,SO2408033211,25/08/2024,C1050,TOKO PERKASA SPAREPART,003-S4,Surya Suryadi,19Z693C541,5,804700,23.46,3
INV2408033212,SO2408033212,06/08/2024,C1050,TOKO PERKASA SPAREPART,003-S4,Surya Suryadi,96L934R931,3,454200,23.39,3
INV2408033213,SO2408033213,16/08/2024,C1050,TOKO PERKASA SPAREPART,003-S4,Surya Suryadi,69P194G919,3,894500,22.94,3
INV2408033214,SO2408033214,18/08/2024,C1050,TOKO PERKASA SPAREPART,003-S4,Surya Suryadi,91F347P141,1,287300,22.66,3
INV2408033215,SO2408033215,20/08/2024,C1050,TOKO PERKASA SPAREPART,003-S4,Surya Suryadi,75Z652N402,2,180100,23.59,3
INV2408033216,SO2408033216,16/08/2024,C1052,TOKO AGUNG SERVIS,003-S2,Wibowo Cahyadi,72S310Q265,1,120200,20.67,3
INV2408033217,SO2408033217,06/08/2024,C1056,UD SETIA AUTO,003-S4,Surya Suryadi,53N846J226,2,175200,15.41,3
INV2408033218,SO2408033218,28/08/2024,C1056,UD SETIA AUTO,003-S4,Surya Suryadi,49D463J351,1,1000,27.13,3
INV2408033219,SO2408033219,23/08/2024,C1056,UD SETIA AUTO,003-S4,Surya Suryadi,34B731Z441,1,1679000,22.83,3
INV2408033220,SO2408033220,24/08/2024,C1056,UD SETIA AUTO,003-S4,Surya Suryadi,87F947G376,6,1028500,22.79,3
INV2408033221,SO2408033221,11/08/2024,C1056,UD SETIA AUTO,003-S4,Surya Suryadi,43E901H609,3,536600,23.92,3
INV2408033222,SO2408033222,02/08/2024,C1056,UD SETIA AUTO,003-S4,Surya Suryadi,16M768T328,28,183700,22.68,3
INV2408033223,SO2408033223,02/08/2024,C1056,UD SETIA AUTO,003-S4,Surya Suryadi,87G876V911,5,84100,23.06,3
INV2408033224,SO2408033224,24/08/2024,C1056,UD SETIA AUTO,003-S4,Surya Suryadi,29U884K465,2,599600,24.52,3
INV2408033225,SO2408033225,22/08/2024,C1056,UD SETIA AUTO,003-S4,Surya Suryadi,46Q386S815,1,466300,16.93,3
INV2408033226,SO2408033226,05/08/2024,C1056,UD SETIA AUTO,003-S4,Surya Suryadi,64Z787A772,1,778900,25.32,3
INV2408033227,SO2408033227,06/08/2024,C1056,UD SETIA AUTO,003-S4,Surya Suryadi,57M624X879,1,69400,23.28,3
INV2408033228,SO2408033228,07/08/2024,C1056,UD SETIA AUTO,003-S4,Surya Suryadi,82D344Z858,3,843700,24.55,3
INV2408033229,SO2408033229,22/08/2024,C1056,UD SETIA AUTO,003-S4,Surya Suryadi,96Q332D906,2,121800,24.8,3
INV2408033230,SO2408033230,12/08/2024,C1058,PT SEJAHTERA PRATAMA,003-S1,Yuli Tanjung,85T808S329,4,797500,17.97,3
INV2408033231,SO2408033231,02/08/2024,C1058,PT SEJAHTERA PRATAMA,003-S1,Yuli Tanjung,97P770Z553,74,82200,20.48,3
INV2408033232,SO2408033232,04/08/2024,C1058,PT SEJAHTERA PRATAMA,003-S1,Yuli Tanjung,16M768T328,6,48500,22.63,3
INV2408033233,SO2408033233,01/08/2024,C1058,PT SEJAHTERA PRATAMA,003-S1,Yuli Tanjung,27T154B395,1,784300,15.95,3
INV2408033234,SO2408033234,21/08/2024,C1058,PT SEJAHTERA PRATAMA,003-S1,Yuli Tanjung,95B596K132,2,924500,24.81,3
INV2408033235,SO2408033235,13/08/2024,C1058,PT SEJAHTERA PRATAMA,003-S1,Yuli Tanjung,95M390K208,347,70400,22.05,3
INV2408033236,SO2408033236,20/08/2024,C1058,PT SEJAHTERA PRATAMA,003-S1,Yuli Tanjung,44T632M601,165,112600,40.11,3
INV2408033237,SO2408033237,26/08/2024,C1058,PT SEJAHTERA PRATAMA,003-S1,Yuli Tanjung,74X815A709,1,798300,15.4,3
INV2408033238,SO2408033238,09/08/2024,C1058,PT SEJAHTERA PRATAMA,003-S1,Yuli Tanjung,19M500E832,2,1381300,23.38,3
INV2408033239,SO2408033239,10/08/2024,C1059,PT UTAMA DIESEL,003-S4,Surya Suryadi,43K359P654,26,289700,37.74,3
INV2408033240,SO2408033240,24/08/2024,C1060,TOKO BARAT OTOMOTIF,003-S2,Wibowo Cahyadi,76E901X261,1,614100,23.33,3
INV2408033241,SO2408033241,21/08/2024,C1062,PD MANDIRI JASA,003-S3,Maman Permana,54K505B385,2,583700,24.51,3
INV2408033242,SO2408033242,07/08/2024,C1062,PD MANDIRI JASA,003-S3,Maman Permana,27Z389H980,2,505300,23.92,3
INV2408033243,SO2408033243,02/08/2024,C1063,CV SURYA OTOMOTIF,003-S2,Wibowo Cahyadi,31W144L160,3,231200,26.61,3
INV2408033244,SO2408033244,19/08/2024,C1066,CV BARAT DIESEL,004-S1,Joko Rahayu,96Y185J332,3,265600,23.5,3
INV2408033245,SO2408033245,07/08/2024,C1067,PT PRIMA OTOMOTIF,004-S2,Yanto Pratama,19K823Y952,132,48700,22.91,3
