Invoice_No,SO_No,Invoice_Date,Customer_No,Customer_Name,Salesman_Code,Salesman_Name,Partnumber,Qty,Retail_Price,Discount,SO_Type
INV2401025182,SO2401025182,20/01/2024,C1426,PT SETIA PERKASA,021-S3,Kusuma Adiputra,81A173D622,1,716700,26.63,3
INV2401025183,SO2401025183,01/01/2024,C1426,PT SETIA PERKASA,021-S3,Kusuma Adiputra,96Q332D906,20,153900,25.59,3
INV2401025184,SO2401025184,04/01/2024,C1426,PT SETIA PERKASA,021-S3,Kusuma Adiputra,11P326X795,1,493500,26.42,3
INV2401025185,SO2401025185,02/01/2024,C1426,PT SETIA PERKASA,021-S3,Kusuma Adiputra,61L418A496,1,431400,25.44,3
INV2401025186,SO2401025186,28/01/2024,C1428,PT DHARMA SEJAHTERA,021-S2,Maya Rahayu,38A884P434,1,82600,21.94,3
INV2401025187,SO2401025187,28/01/2024,C1428,PT DHARMA SEJAHTERA,021-S2,Maya Rahayu,50Z177Y729,1,323400,25.75,3
INV2401025188,SO2401025188,25/01/2024,C1429,TOKO CAHAYA NIAGA,021-S2,Maya Rahayu,57A841P255,2,723500,21.92,3
INV2401025189,SO2401025189,28/01/2024,C1435,PD MEGA DIESEL,021-S3,Kusuma Adiputra,57M624X879,3,271100,24.74,3
INV2401025190,SO2401025190,24/01/2024,C1435,PD MEGA DIESEL,021-S3,Kusuma Adiputra,16M768T328,7,192600,23.21,3
INV2401025191,SO2401025191,24/01/2024,C1435,PD MEGA DIESEL,021-S3,Kusuma Adiputra,70Z186V901,61,247500,38.89,3
INV2401025192,SO2401025192,12/01/2024,C1435,PD MEGA DIESEL,021-S3,Kusuma Adiputra,96Q332D906,8,227600,23.58,3
INV2401025193,SO2401025193,08/01/2024,C1435,PD MEGA DIESEL,021-S3,Kusuma Adiputra,50F156Q872,1,1000,23.02,3
INV2401025194,SO2401025194,26/01/2024,C1435,PD MEGA DIESEL,021-S3,Kusuma Adiputra,44T632M601,35,326500,36.81,3
INV2401025195,SO2401025195,24/01/2024,C1435,PD MEGA DIESEL,021-S3,Kusuma Adiputra,75F687Q890,6,586600,23.84,3
INV2401025196,SO2401025196,07/01/2024,C1435,PD MEGA DIESEL,021-S3,Kusuma Adiputra,16M768T328,7,164500,24.63,3
INV2401025197,SO2401025197,23/01/2024,C1435,PD MEGA DIESEL,021-S3,Kusuma Adiputra,16M768T328,1,79900,26.14,3
INV2401025198,SO2401025198,08/01/2024,C1435,PD MEGA DIESEL,021-S3,Kusuma Adiputra,72Y889T584,1,521300,26.57,3
INV2401025199,SO2401025199,20/01/2024,C1435,PD MEGA DIESEL,021-S3,Kusuma Adiputra,37N358Y580,93,184800,38.04,3
INV2401025200,SO2401025200,20/01/2024,C1435,PD MEGA DIESEL,021-S3,Kusuma Adiputra,96Q332D906,3,204600,26.35,3
INV2401025201,SO2401025201,20/01/2024,C1435,PD MEGA DIESEL,021-S3,Kusuma Adiputra,16M768T328,7,259800,25.71,3
INV2401025202,SO2401025202,02/01/2024,C1437,UD BERSAMA AUTO,021-S2,Maya Rahayu,98C650N355,2,284000,24.3,3
INV2401025203,SO2401025203,24/01/2024,C1437,UD BERSAMA AUTO,021-S2,Maya Rahayu,96E654F696,211,60200,21.12,3
INV2401025204,SO2401025204,13/01/2024,C1437,UD BERSAMA AUTO,021-S2,Maya Rahayu,16M768T328,7,138500,22.02,3
INV2401025205,SO2401025205,26/01/2024,C1437,UD BERSAMA AUTO,021-S2,Maya Rahayu,86T794A763,1,1000,25.8,3
INV2401025206,SO2401025206,25/01/2024,C1437,UD BERSAMA AUTO,021-S2,Maya Rahayu,81U824N538,3,544400,25.18,3
INV2401025207,SO2401025207,22/01/2024,C1437,UD BERSAMA AUTO,021-S2,Maya Rahayu,16M768T328,5,147800,22.87,3
INV2401025208,SO2401025208,28/01/2024,C1442,PT SEJAHTERA BERSATU,021-S3,Kusuma Adiputra,33J440J701,1,587100,19.96,3
INV2401025209,SO2401025209,17/01/2024,C1442,PT SEJAHTERA BERSATU,021-S3,Kusuma Adiputra,65B972T234,2,1000,23.73,3
INV2401025210,SO2401025210,03/01/2024,C1442,PT SEJAHTERA BERSATU,021-S3,Kusuma Adiputra,17Q180D252,2,1000,23.53,3
INV2401025211,SO2401025211,16/01/2024,C1442,PT SEJAHTERA BERSATU,021-S3,Kusuma Adiputra,90V490F477,1,1103000,24.79,3
INV2401025212,SO2401025212,08/01/2024,C1442,PT SEJAHTERA BERSATU,021-S3,Kusuma Adiputra,56W447A437,8,443100,24.7,3
INV2401025213,SO2401025213,11/01/2024,C1442,PT SEJAHTERA BERSATU,021-S3,Kusuma Adiputra,51N685L571,4,567800,23.1,3
INV2401025214,SO2401025214,20/01/2024,C1442,PT SEJAHTERA BERSATU,021-S3,Kusuma Adiputra,29X499Q359,1,566900,25.43,3
INV2401025215,SO2401025215,01/01/2024,C1443,CV SEJAHTERA MOBILINDO,021-S1,Maya Darmawan,92L152Y358,1,1000,18.65,3
INV2401025216,SO2401025216,22/01/2024,C1443,CV SEJAHTERA MOBILINDO,021-S1,Maya Darmawan,65X741V740,2,870800,26.08,3
INV2401025217,SO2401025217,15/01/2024,C1444,PT MITRA MOTOR,021-S1,Maya Darmawan,84N838B423,37,90800,37.09,3
INV2401025218,SO2401025218,08/01/2024,C1446,TOKO ABADI MOTOR,021-S3,Kusuma Adiputra,55U303L649,1,519900,17.41,3
INV2401025219,SO2401025219,14/01/2024,C1446,TOKO ABADI MOTOR,021-S3,Kusuma Adiputra,76J532A296,1,346700,22.92,3
INV2401025220,SO2401025220,11/01/2024,C1446,TOKO ABADI MOTOR,021-S3,Kusuma Adiputra,50U923K310,1,382800,22.84,3
INV2401025221,SO2401025221,12/01/2024,C1446,TOKO ABADI MOTOR,021-S3,Kusuma Adiputra,96Q332D906,34,231800,24.43,3
INV2401025222,SO2401025222,13/01/2024,C1446,TOKO ABADI MOTOR,021-S3,Kusuma Adiputra,51Y253V235,2,227400,23.8,3
INV2401025223,SO2401025223,26/01/2024,C1446,TOKO ABADI MOTOR,021-S3,Kusuma Adiputra,75E790H735,11,1000,20.73,3
INV2401025224,SO2401025224,23/01/2024,C1446,TOKO ABADI MOTOR,021-S3,Kusuma Adiputra,20J717W678,3,232700,26.16,3
INV2401025225,SO2401025225,03/01/2024,C1448,PT KARYA UTAMA,021-S3,Kusuma Adiputra,97W575P162,2,960200,18.03,3
INV2401025226,SO2401025226,05/01/2024,C1448,PT KARYA UTAMA,021-S3,Kusuma Adiputra,44M291K942,2,1205100,22.89,3
INV2401025227,SO2401025227,25/01/2024,C1450,UD INDAH LESTARI,021-S2,Maya Rahayu,85P440L610,51,313500,40.56,3
INV2401025228,SO2401025228,07/01/2024,C1450,UD INDAH LESTARI,021-S2,Maya Rahayu,96Q332D906,1,299400,22.62,3
INV2401025229,SO2401025229,25/01/2024,C1450,UD INDAH LESTARI,021-S2,Maya Rahayu,96E654F696,67,51200,20.72,3
INV2401025230,SO2401025230,20/01/2024,C1453,CV PRATAMA PERDANA,021-S3,Kusuma Adiputra,96Q332D906,42,294900,25.14,3
INV2401025231,SO2401025231,09/01/2024,C1456,CV KARYA SERVIS,022-S1,Dani Permana,80V998C325,2,512900,24.99,3
INV2401025232,SO2401025232,09/01/2024,C1456,CV KARYA SERVIS,022-S1,Dani Permana,85P440L610,305,369000,37.07,3
INV2401025233,SO2401025233,28/01/2024,C1459,CV SURYA LESTARI,022-S2,Gunawan Wijaya,69X904R161,3,1053900,24.57,3
INV2401025234,SO2401025234,25/01/2024,C1459,CV SURYA LESTARI,022-S2,Gunawan Wijaya,65V204K709,2,839100,20.23,3
INV2401025235,SO2401025235,28/01/2024,C1459,CV SURYA LESTARI,022-S2,Gunawan Wijaya,50D562J188,4,2078100,21.97,3
INV2401025236,SO2401025236,14/01/2024,C1459,CV SURYA LESTARI,022-S2,Gunawan Wijaya,97X763R717,2,69800,23.16,3
INV2401025237,SO2401025237,16/01/2024,C1459,CV SURYA LESTARI,022-S2,Gunawan Wijaya,65P669L357,5,1165100,24.27,3
INV2401025238,SO2401025238,23/01/2024,C1459,CV SURYA LESTARI,022-S2,Gunawan Wijaya,97H525R136,1,375200,17.27,3
INV2401025239,SO2401025239,07/01/2024,C1459,CV SURYA LESTARI,022-S2,Gunawan Wijaya,35D960H309,2,546600,21.18,3
INV2401025240,SO2401025240,10/01/2024,C1459,CV SURYA LESTARI,022-S2,Gunawan Wijaya,54H359L172,3,1000,24.82,3
INV2401025241,SO2401025241,11/01/2024,C1459,CV SURYA LESTARI,022-S2,Gunawan Wijaya,16M768T328,5,186100,24.6,3
INV2401025242,SO2401025242,08/01/2024,C1459,CV SURYA LESTARI,022-S2,Gunawan Wijaya,89C660T464,4,247500,21.87,3
INV2401025243,SO2401025243,04/01/2024,C1459,CV SURYA LESTARI,022-S2,Gunawan Wijaya,76F324F725,1,1000,25.16,3
INV2401025244,SO2401025244,12/01/2024,C1459,CV SURYA LESTARI,022-S2,Gunawan Wijaya,80C709Y376,6,123200,24.5,3
INV2401025245,SO2401025245,28/01/2024,C1459,CV SURYA LESTARI,022-S2,Gunawan Wijaya,44T632M601,257,266100,39.99,3
INV2401025246,SO2401025246,20/01/2024,C1460,PT HARAPAN MAKMUR,022-S2,Gunawan Wijaya,35F244V388,1,624800,24.74,3
INV2401025247,SO2401025247,18/01/2024,C1460,PT HARAPAN MAKMUR,022-S2,Gunawan Wijaya,73U794H923,2,179700,17.61,3
INV2401025248,SO2401025248,16/01/2024,C1460,PT HARAPAN MAKMUR,022-S2,Gunawan Wijaya,81D707Q543,1,1458400,19.87,3
INV2401025249,SO2401025249,15/01/2024,C1460,PT HARAPAN MAKMUR,022-S2,Gunawan Wijaya,51U592J197,6,334700,26.15,3
INV2401025250,SO2401025250,05/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,16M768T328,10,230900,24.35,3
INV2401025251,SO2401025251,03/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,52H398P996,2,413400,21.89,3
INV2401025252,SO2401025252,06/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,84G132G959,6,182300,23.34,3
INV2401025253,SO2401025253,24/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,57M624X879,7,128600,25.3,3
INV2401025254,SO2401025254,07/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,81D707Q543,1,1307100,19.41,3
INV2401025255,SO2401025255,07/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,98A731Q731,1,605500,24.32,3
INV2401025256,SO2401025256,17/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,84N838B423,4,240100,35.38,3
INV2401025257,SO2401025257,27/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,15P348Y265,7,19000,21.91,3
INV2401025258,SO2401025258,24/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,33X522S648,2,1570700,18.03,3
INV2401025259,SO2401025259,15/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,55X693W912,1,246900,18.27,3
INV2401025260,SO2401025260,26/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,26P115W528,1,123300,20.58,3
INV2401025261,SO2401025261,11/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,33X522S648,1,1784300,18.11,3
INV2401025262,SO2401025262,14/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,16M768T328,12,147900,25.53,3
INV2401025263,SO2401025263,26/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,34D678G409,2,846700,25.53,3
INV2401025264,SO2401025264,16/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,72T233P763,3,405400,22.16,3
INV2401025265,SO2401025265,16/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,38A884P434,5,134200,19.61,3
INV2401025266,SO2401025266,21/01/2024,C1461,UD AGUNG MOBILINDO,022-S4,Ratna Hidayat,74L163C435,18,37700,22.33,3
INV2401025267,SO2401025267,20/01/2024,C1465,PD SETIA PARTS,022-S5,Hadi Pratama,85P440L610,30,271700,38.66,3
INV2401025268,SO2401025268,04/01/2024,C1466,TB MULIA NIAGA,022-S4,Ratna Hidayat,70Z186V901,38,227700,36.07,3
INV2401025269,SO2401025269,25/01/2024,C1466,TB MULIA NIAGA,022-S4,Ratna Hidayat,90Z603Z817,1,1088400,19.01,3
INV2401025270,SO2401025270,05/01/2024,C1466,TB MULIA NIAGA,022-S4,Ratna Hidayat,64V639N701,12,1031400,25.15,3
INV2401025271,SO2401025271,15/01/2024,C1466,TB MULIA NIAGA,022-S4,Ratna Hidayat,73A780T255,1,592300,23.9,3
INV2401025272,SO2401025272,07/01/2024,C1466,TB MULIA NIAGA,022-S4,Ratna Hidayat,40C297G686,1,465700,23.67,3
INV2401025273,SO2401025273,14/01/2024,C1466,TB MULIA NIAGA,022-S4,Ratna Hidayat,80U653Y120,6,600400,23.53,3
INV2401025274,SO2401025274,10/01/2024,C1467,TB SINAR RAYA,022-S2,Gunawan Wijaya,93S237D162,1,815600,22.21,3
INV2401025275,SO2401025275,06/01/2024,C1467,TB SINAR RAYA,022-S2,Gunawan Wijaya,40M673N429,1,991300,24.23,3
INV2401025276,SO2401025276,12/01/2024,C1467,TB SINAR RAYA,022-S2,Gunawan Wijaya,37N358Y580,32,400000,40.0,3
INV2401025277,SO2401025277,08/01/2024,C1467,TB SINAR RAYA,022-S2,Gunawan Wijaya,47S483X916,5,170400,21.49,3
INV2401025278,SO2401025278,19/01/2024,C1467,TB SINAR RAYA,022-S2,Gunawan Wijaya,46Z424P553,1,464500,18.73,3
INV2401025279,SO2401025279,11/01/2024,C1467,TB SINAR RAYA,022-S2,Gunawan Wijaya,35E388J640,6,872400,22.31,3
INV2401025280,SO2401025280,06/01/2024,C1470,TOKO HARAPAN JASA,022-S5,Hadi Pratama,16M768T328,12,269100,25.63,3
INV2401025281,SO2401025281,26/01/2024,C1472,UD BUANA SPAREPART,022-S5,Hadi Pratama,57M624X879,15,193100,25.33,3
INV2401025282,SO2401025282,11/01/2024,C1472,UD BUANA SPAREPART,022-S5,Hadi Pratama,85N110A205,5,595600,20.94,3
INV2401025283,SO2401025283,24/01/2024,C1472,UD BUANA SPAREPART,022-S5,Hadi Pratama,70Z186V901,4,327900,38.12,3
INV2401025284,SO2401025284,22/01/2024,C1472,UD BUANA SPAREPART,022-S5,Hadi Pratama,37N358Y580,29,271200,40.38,3
INV2401025285,SO2401025285,10/01/2024,C1472,UD BUANA SPAREPART,022-S5,Hadi Pratama,84N838B423,15,449400,36.85,3
INV2401025286,SO2401025286,24/01/2024,C1472,UD BUANA SPAREPART,022-S5,Hadi Pratama,57M624X879,2,221700,22.21,3
INV2401025287,SO2401025287,20/01/2024,C1472,UD BUANA SPAREPART,022-S5,Hadi Pratama,84Q746R400,1,514500,26.18,3
INV2401025288,SO2401025288,18/01/2024,C1472,UD BUANA SPAREPART,022-S5,Hadi Pratama,19J756V360,84,1000,22.44,3
INV2401025289,SO2401025289,20/01/2024,C1472,UD BUANA SPAREPART,022-S5,Hadi Pratama,37N358Y580,32,205000,36.52,3
INV2401025290,SO2401025290,21/01/2024,C1474,TB DHARMA ABADI,022-S2,Gunawan Wijaya,84N838B423,9,355000,35.91,3
INV2401025291,SO2401025291,24/01/2024,C1474,TB DHARMA ABADI,022-S2,Gunawan Wijaya,16J193C753,2,973000,23.43,3
INV2401025292,SO2401025292,01/01/2024,C1474,TB DHARMA ABADI,022-S2,Gunawan Wijaya,45E231P273,346,11300,22.04,3
INV2401025293,SO2401025293,17/01/2024,C1474,TB DHARMA ABADI,022-S2,Gunawan Wijaya,85P440L610,76,284600,40.43,3
INV2401025294,SO2401025294,01/01/2024,C1474,TB DHARMA ABADI,022-S2,Gunawan Wijaya,84N838B423,34,167900,40.43,3
INV2401025295,SO2401025295,09/01/2024,C1474,TB DHARMA ABADI,022-S2,Gunawan Wijaya,26B720Z640,12,70800,24.43,3
INV2401025296,SO2401025296,12/01/2024,C1474,TB DHARMA ABADI,022-S2,Gunawan Wijaya,11A412F708,1,192100,24.76,3
INV2401025297,SO2401025297,10/01/2024,C1474,TB DHARMA ABADI,022-S2,Gunawan Wijaya,34A111N309,6,597500,23.8,3
INV2401025298,SO2401025298,05/01/2024,C1474,TB DHARMA ABADI,022-S2,Gunawan Wijaya,84N838B423,23,330200,37.72,3
INV2401025299,SO2401025299,22/01/2024,C1474,TB DHARMA ABADI,022-S2,Gunawan Wijaya,66K343W243,2,622400,23.81,3
INV2401025300,SO2401025300,03/01/2024,C1474,TB DHARMA ABADI,022-S2,Gunawan Wijaya,72Y889T584,1,624200,22.24,3
INV2401025301,SO2401025301,06/01/2024,C1477,UD TEKNIK OTOMOTIF,023-S2,Budi Tanjung,70Z186V901,66,250100,36.81,3
INV2401025302,SO2401025302,27/01/2024,C1477,UD TEKNIK OTOMOTIF,023-S2,Budi Tanjung,64K709T907,12,330300,15.5,3
INV2401025303,SO2401025303,23/01/2024,C1477,UD TEKNIK OTOMOTIF,023-S2,Budi Tanjung,45M443A871,1,886900,25.11,3
INV2401025304,SO2401025304,17/01/2024,C1477,UD TEKNIK OTOMOTIF,023-S2,Budi Tanjung,19J756V360,271,83400,21.09,3
INV2401025305,SO2401025305,13/01/2024,C1481,TOKO SINAR PARTS,023-S2,Budi Tanjung,16M768T328,20,229100,24.01,3
INV2401025306,SO2401025306,14/01/2024,C1482,PT PUTRA AUTOPARTS,023-S5,Yuli Purnama,96Q332D906,4,96700,22.58,3
INV2401025307,SO2401025307,09/01/2024,C1482,PT PUTRA AUTOPARTS,023-S5,Yuli Purnama,85P440L610,113,220200,42.06,3
INV2401025308,SO2401025308,27/01/2024,C1483,PT MANDIRI PERDANA,023-S2,Budi Tanjung,84E810J918,2,785400,26.05,3
INV2401025309,SO2401025309,05/01/2024,C1484,PT CAHAYA ABADI,023-S3,Dani Adiputra,97Y195W199,4,154100,20.74,3
INV2401025310,SO2401025310,01/01/2024,C1484,PT CAHAYA ABADI,023-S3,Dani Adiputra,58Q119F638,4,519400,23.43,3
INV2401025311,SO2401025311,11/01/2024,C1484,PT CAHAYA ABADI,023-S3,Dani Adiputra,97P770Z553,491,31200,23.85,3
INV2401025312,SO2401025312,20/01/2024,C1484,PT CAHAYA ABADI,023-S3,Dani Adiputra,69K484Q858,2,909800,25.39,3
INV2401025313,SO2401025313,04/01/2024,C1486,TOKO GEMILANG DIESEL,023-S5,Yuli Purnama,81D707Q543,1,1685900,19.03,3
INV2401025314,SO2401025314,03/01/2024,C1486,TOKO GEMILANG DIESEL,023-S5,Yuli Purnama,44T632M601,127,280400,37.67,3
INV2401025315,SO2401025315,20/01/2024,C1486,TOKO GEMILANG DIESEL,023-S5,Yuli Purnama,85P440L610,5,281400,40.78,3
INV2401025316,SO2401025316,04/01/2024,C1486,TOKO GEMILANG DIESEL,023-S5,Yuli Purnama,37N358Y580,7,81200,40.74,3
INV2401025317,SO2401025317,25/01/2024,C1486,TOKO GEMILANG DIESEL,023-S5,Yuli Purnama,37N358Y580,87,318000,39.3,3
INV2401025318,SO2401025318,09/01/2024,C1486,TOKO GEMILANG DIESEL,023-S5,Yuli Purnama,97P770Z553,154,40100,25.08,3
INV2401025319,SO2401025319,02/01/2024,C1486,TOKO GEMILANG DIESEL,023-S5,Yuli Purnama,39N818V805,1,610000,15.03,3
INV2401025320,SO2401025320,10/01/2024,C1486,TOKO GEMILANG DIESEL,023-S5,Yuli Purnama,89L847M769,2,229500,22.35,3
INV2401025321,SO2401025321,20/01/2024,C1486,TOKO GEMILANG DIESEL,023-S5,Yuli Purnama,34Z178S231,8,641400,23.33,3
INV2401025322,SO2401025322,20/01/2024,C1486,TOKO GEMILANG DIESEL,023-S5,Yuli Purnama,29W531C905,1,187600,20.64,3
INV2401025323,SO2401025323,22/01/2024,C1486,TOKO GEMILANG DIESEL,023-S5,Yuli Purnama,19K823Y952,16,35000,21.68,3
INV2401025324,SO2401025324,28/01/2024,C1486,TOKO GEMILANG DIESEL,023-S5,Yuli Purnama,97W575P162,1,1868400,17.28,3
INV2401025325,SO2401025325,18/01/2024,C1486,TOKO GEMILANG DIESEL,023-S5,Yuli Purnama,71X700P966,1,1393900,24.31,3
INV2401025326,SO2401025326,28/01/2024,C1486,TOKO GEMILANG DIESEL,023-S5,Yuli Purnama,82K456E548,1,992700,24.96,3
INV2401025327,SO2401025327,06/01/2024,C1491,TOKO MEGA AUTOPARTS,023-S1,Umar Saputra,23R593M546,6,387500,24.57,3
INV2401025328,SO2401025328,01/01/2024,C1492,TB PERSADA ABADI,023-S3,Dani Adiputra,43K359P654,82,250000,40.55,3
INV2401025329,SO2401025329,07/01/2024,C1492,TB PERSADA ABADI,023-S3,Dani Adiputra,96Q332D906,19,187500,23.88,3
INV2401025330,SO2401025330,17/01/2024,C1493,PT UTAMA OTOMOTIF,023-S1,Umar Saputra,67B886G335,1,866100,25.05,3
INV2401025331,SO2401025331,20/01/2024,C1493,PT UTAMA OTOMOTIF,023-S1,Umar Saputra,26S645C796,1,646900,24.2,3
INV2401025332,SO2401025332,12/01/2024,C1493,PT UTAMA OTOMOTIF,023-S1,Umar Saputra,19Y565E681,6,237400,26.19,3
INV2401025333,SO2401025333,21/01/2024,C1493,PT UTAMA OTOMOTIF,023-S1,Umar Saputra,80K505B941,1,1758100,24.21,3
INV2401025334,SO2401025334,24/01/2024,C1493,PT UTAMA OTOMOTIF,023-S1,Umar Saputra,44T632M601,138,190600,38.25,3
INV2401025335,SO2401025335,22/01/2024,C1494,CV GEMILANG JASA,023-S1,Umar Saputra,64C286X847,2,174400,23.66,3
INV2401025336,SO2401025336,06/01/2024,C1494,CV GEMILANG JASA,023-S1,Umar Saputra,75A759G731,4,1000,24.39,3
INV2401025337,SO2401025337,12/01/2024,C1496,UD SENTOSA AUTO,023-S4,Siti Susanto,33X522S648,1,930000,18.37,3
INV2401025338,SO2401025338,26/01/2024,C1498,TB SURYA KARYA,024-S4,Nugroho Setiawan,37N358Y580,17,191800,38.1,3
INV2401025339,SO2401025339,22/01/2024,C1498,TB SURYA KARYA,024-S4,Nugroho Setiawan,11T670F830,3,391500,22.91,3
INV2401025340,SO2401025340,17/01/2024,C1498,TB SURYA KARYA,024-S4,Nugroho Setiawan,90C503F690,1,345400,23.09,3
INV2401025341,SO2401025341,24/01/2024,C1498,TB SURYA KARYA,024-S4,Nugroho Setiawan,28C222U690,1,1245000,23.63,3
INV2401025342,SO2401025342,21/01/2024,C1498,TB SURYA KARYA,024-S4,Nugroho Setiawan,52F986N834,2,1124800,21.98,3
INV2401025343,SO2401025343,18/01/2024,C1499,PT PRIMA PRATAMA,024-S4,Nugroho Setiawan,36S240C742,1,990400,22.24,3
INV2401025344,SO2401025344,02/01/2024,C1499,PT PRIMA PRATAMA,024-S4,Nugroho Setiawan,45H565Q113,2,1000,24.33,3
INV2401025345,SO2401025345,18/01/2024,C1502,CV SINAR DIESEL MOTOR,024-S6,Gunawan Permana,69B485S440,202,53100,21.97,3
INV2401025346,SO2401025346,24/01/2024,C1502,CV SINAR DIESEL MOTOR,024-S6,Gunawan Permana,28A410A215,2,1000,23.97,3
INV2401025347,SO2401025347,17/01/2024,C1502,CV SINAR DIESEL MOTOR,024-S6,Gunawan Permana,96Q332D906,12,144800,22.81,3
INV2401025348,SO2401025348,04/01/2024,C1502,CV SINAR DIESEL MOTOR,024-S6,Gunawan Permana,70Z186V901,46,443500,38.38,3
INV2401025349,SO2401025349,19/01/2024,C1502,CV SINAR DIESEL MOTOR,024-S6,Gunawan Permana,39B553G685,1,303200,17.69,3
INV2401025350,SO2401025350,08/01/2024,C1505,PT INDAH KARYA,024-S5,Eko Sugiarto,89Z388N438,4,718500,22.46,3
INV2401025351,SO2401025351,23/01/2024,C1505,PT INDAH KARYA,024-S5,Eko Sugiarto,91P465E393,1,306000,25.59,3
INV2401025352,SO2401025352,21/01/2024,C1508,UD UTARA SPAREPART,024-S5,Eko Sugiarto,57M624X879,1,217700,25.95,3
INV2401025353,SO2401025353,15/01/2024,C1508,UD UTARA SPAREPART,024-S5,Eko Sugiarto,16M768T328,84,262300,24.32,3
INV2401025354,SO2401025354,09/01/2024,C1508,UD UTARA SPAREPART,024-S5,Eko Sugiarto,27Y421H746,6,419500,23.99,3
INV2401025355,SO2401025355,15/01/2024,C1508,UD UTARA SPAREPART,024-S5,Eko Sugiarto,74L163C435,93,50600,22.89,3
INV2401025356,SO2401025356,18/01/2024,C1508,UD UTARA SPAREPART,024-S5,Eko Sugiarto,21R737T148,6,450600,25.57,3
INV2401025357,SO2401025357,24/01/2024,C1508,UD UTARA SPAREPART,024-S5,Eko Sugiarto,67X189B724,1,760400,23.91,3
INV2401025358,SO2401025358,01/01/2024,C1508,UD UTARA SPAREPART,024-S5,Eko Sugiarto,40V186L262,5,1316400,26.45,3
INV2401025359,SO2401025359,22/01/2024,C1513,TB UTAMA NIAGA,024-S2,Hadi Fauzi,41D856H355,1,1000,26.35,3
INV2401025360,SO2401025360,04/01/2024,C1513,TB UTAMA NIAGA,024-S2,Hadi Fauzi,19J756V360,52,74200,19.75,3
INV2401025361,SO2401025361,11/01/2024,C1513,TB UTAMA NIAGA,024-S2,Hadi Fauzi,49R596K629,4,448700,24.29,3
INV2401025362,SO2401025362,14/01/2024,C1515,UD TEKNIK SENTOSA,024-S6,Gunawan Permana,53Y610F686,4,80700,26.84,3
INV2401025363,SO2401025363,27/01/2024,C1515,UD TEKNIK SENTOSA,024-S6,Gunawan Permana,93F827E649,2,515900,26.72,3
INV2401025364,SO2401025364,16/01/2024,C1515,UD TEKNIK SENTOSA,024-S6,Gunawan Permana,13L129R237,1,1000,24.0,3
INV2401025365,SO2401025365,08/01/2024,C1515,UD TEKNIK SENTOSA,024-S6,Gunawan Permana,94K210X476,2,1585500,23.22,3
INV2401025366,SO2401025366,27/01/2024,C1515,UD TEKNIK SENTOSA,024-S6,Gunawan Permana,81D707Q543,1,558800,19.62,3
INV2401025367,SO2401025367,01/01/2024,C1516,PD CIPTA PARTS,025-S5,Teguh Mariadi,85P440L610,8,246300,36.84,3
INV2401025368,SO2401025368,13/01/2024,C1516,PD CIPTA PARTS,025-S5,Teguh Mariadi,77B422C575,2,228600,21.7,3
INV2401025369,SO2401025369,13/01/2024,C1518,TB INDAH TEKNIK,025-S4,Wati Darmawan,57M624X879,6,110800,26.28,3
INV2401025370,SO2401025370,23/01/2024,C1518,TB INDAH TEKNIK,025-S4,Wati Darmawan,44T632M601,6,337800,37.69,3
INV2401025371,SO2401025371,09/01/2024,C1518,TB INDAH TEKNIK,025-S4,Wati Darmawan,98U179P587,2,868800,24.54,3
INV2401025372,SO2401025372,03/01/2024,C1518,TB INDAH TEKNIK,025-S4,Wati Darmawan,47W925W104,1,408800,23.84,3
INV2401025373,SO2401025373,13/01/2024,C1522,CV PRIMA UTAMA,025-S5,Teguh Mariadi,44T632M601,46,365100,40.33,3
INV2401025374,SO2401025374,27/01/2024,C1523,PD GEMILANG OTOMOTIF,025-S2,Yanto Hartono,41E185V152,2,138900,20.89,3
INV2401025375,SO2401025375,12/01/2024,C1523,PD GEMILANG OTOMOTIF,025-S2,Yanto Hartono,87D321R260,2,1000,23.56,3
INV2401025376,SO2401025376,17/01/2024,C1526,PT PRATAMA SEJAHTERA,025-S3,Yanto Suryadi,96Q332D906,18,150400,26.05,3
INV2401025377,SO2401025377,15/01/2024,C1526,PT PRATAMA SEJAHTERA,025-S3,Yanto Suryadi,87R614H330,3,209300,27.59,3
