Invoice_No,SO_No,Invoice_Date,Customer_No,Customer_Name,Salesman_Code,Salesman_Name,Partnumber,Qty,Retail_Price,Discount,SO_Type
INV2307019631,SO2307019631,23/07/2023,C1252,PT PRIMA GEMILANG,014-S4,Surya Budiman,37A696N225,3,1000,25.53,3
INV2307019632,SO2307019632,26/07/2023,C1252,PT PRIMA GEMILANG,014-S4,Surya Budiman,80P470F725,6,214300,24.17,3
INV2307019633,SO2307019633,19/07/2023,C1252,PT PRIMA GEMILANG,014-S4,Surya Budiman,83N966R507,18,177900,21.98,3
INV2307019634,SO2307019634,25/07/2023,C1252,PT PRIMA GEMILANG,014-S4,Surya Budiman,29Z273K383,5,1000,22.93,3
INV2307019635,SO2307019635,12/07/2023,C1253,TB HARAPAN LESTARI,014-S3,Fitri Hidayat,29Y732T634,1,200000,23.39,3
INV2307019636,SO2307019636,12/07/2023,C1253,TB HARAPAN LESTARI,014-S3,Fitri Hidayat,36W960M806,9,154500,22.26,3
INV2307019637,SO2307019637,21/07/2023,C1255,TOKO HARAPAN MOTOR,014-S3,Fitri Hidayat,50W682Y109,6,255400,24.03,3
INV2307019638,SO2307019638,23/07/2023,C1255,TOKO HARAPAN MOTOR,014-S3,Fitri Hidayat,73N971E755,1,937700,23.67,3
INV2307019639,SO2307019639,13/07/2023,C1255,TOKO HARAPAN MOTOR,014-S3,Fitri Hidayat,40Q425U866,4,291100,22.86,3
INV2307019640,SO2307019640,25/07/2023,C1255,TOKO HARAPAN MOTOR,014-S3,Fitri Hidayat,43J521Z103,5,1077300,24.49,3
INV2307019641,SO2307019641,21/07/2023,C1257,PD TIMUR PERKASA,014-S3,Fitri Hidayat,26W170Z381,2,1920900,25.53,3
INV2307019642,SO2307019642,23/07/2023,C1258,UD MITRA DIESEL,014-S2,Joko Saputra,71J223B266,90,389700,38.24,3
INV2307019643,SO2307019643,21/07/2023,C1258,UD MITRA DIESEL,014-S2,Joko Saputra,89L218K963,259,576300,37.12,3
INV2307019644,SO2307019644,10/07/2023,C1258,UD MITRA DIESEL,014-S2,Joko Saputra,23A433V455,47,285700,39.71,3
INV2307019645,SO2307019645,11/07/2023,C1259,PT UTARA AUTOPARTS,014-S4,Surya Budiman,89L218K963,81,311500,39.23,3
INV2307019646,SO2307019646,24/07/2023,C1259,PT UTARA AUTOPARTS,014-S4,Surya Budiman,78U816J541,7,42800,23.37,3
INV2307019647,SO2307019647,02/07/2023,C1259,PT UTARA AUTOPARTS,014-S4,Surya Budiman,84D869L356,2,424000,24.3,3
INV2307019648,SO2307019648,21/07/2023,C1259,PT UTARA AUTOPARTS,014-S4,Surya Budiman,36W960M806,5,85800,24.55,3
INV2307019649,SO2307019649,08/07/2023,C1259,PT UTARA AUTOPARTS,014-S4,Surya Budiman,83H379P528,1,1216000,24.85,3
INV2307019650,SO2307019650,21/07/2023,C1259,PT UTARA AUTOPARTS,014-S4,Surya Budiman,84R963U430,2,649200,23.19,3
INV2307019651,SO2307019651,04/07/2023,C1259,PT UTARA AUTOPARTS,014-S4,Surya Budiman,63U878N427,2,1504600,24.33,3
INV2307019652,SO2307019652,16/07/2023,C1260,PD SEJAHTERA NIAGA,015-S4,Maman Fauzi,31P641Y403,1,2016300,21.76,3
INV2307019653,SO2307019653,27/07/2023,C1260,PD SEJAHTERA NIAGA,015-S4,Maman Fauzi,98W324D676,1,437000,24.04,3
INV2307019654,SO2307019654,28/07/2023,C1260,PD SEJAHTERA NIAGA,015-S4,Maman Fauzi,37T405A708,3,1465300,18.85,3
INV2307019655,SO2307019655,24/07/2023,C1262,UD GRAHA KARYA,015-S4,Maman Fauzi,72N148E767,3,1697800,20.53,3
INV2307019656,SO2307019656,22/07/2023,C1262,UD GRAHA KARYA,015-S4,Maman Fauzi,36W960M806,18,177400,24.45,3
INV2307019657,SO2307019657,02/07/2023,C1262,UD GRAHA KARYA,015-S4,Maman Fauzi,42U752R449,89,30100,22.66,3
INV2307019658,SO2307019658,19/07/2023,C1262,UD GRAHA KARYA,015-S4,Maman Fauzi,13X668Z623,23,325000,39.78,3
INV2307019659,SO2307019659,17/07/2023,C1267,CV INDAH DIESEL MOTOR,015-S2,Sigit Hidayat,77G451B326,1,268500,14.69,3
INV2307019660,SO2307019660,17/07/2023,C1267,CV INDAH DIESEL MOTOR,015-S2,Sigit Hidayat,13X668Z623,8,250400,41.34,3
INV2307019661,SO2307019661,08/07/2023,C1268,CV PRATAMA MOBILINDO,015-S1,Agus Wijaya,36W960M806,1,188800,22.2,3
INV2307019662,SO2307019662,16/07/2023,C1272,UD BUANA SUKSES,015-S2,Sigit Hidayat,62N896W152,1,335000,17.65,3
INV2307019663,SO2307019663,22/07/2023,C1272,UD BUANA SUKSES,015-S2,Sigit Hidayat,29Y732T634,1,203900,23.71,3
INV2307019664,SO2307019664,03/07/2023,C1272,UD BUANA SUKSES,015-S2,Sigit Hidayat,41A494E299,1,1198400,24.14,3
INV2307019665,SO2307019665,28/07/2023,C1273,CV LESTARI MAKMUR,015-S3,Hadi Susanto,83N966R507,1,199600,24.04,3
INV2307019666,SO2307019666,27/07/2023,C1275,TOKO PRIMA PARTS,015-S1,Agus Wijaya,39C421A727,5,1000,21.35,3
INV2307019667,SO2307019667,07/07/2023,C1275,TOKO PRIMA PARTS,015-S1,Agus Wijaya,76G157M404,7,1000,24.47,3
INV2307019668,SO2307019668,26/07/2023,C1276,PT TIMUR MULTINDO,015-S1,Agus Wijaya,42U752R449,89,48000,23.52,3
INV2307019669,SO2307019669,15/07/2023,C1276,PT TIMUR MULTINDO,015-S1,Agus Wijaya,42U457B878,1,1378500,24.64,3
INV2307019670,SO2307019670,10/07/2023,C1276,PT TIMUR MULTINDO,015-S1,Agus Wijaya,38B790F133,3,141000,40.19,3
INV2307019671,SO2307019671,26/07/2023,C1276,PT TIMUR MULTINDO,015-S1,Agus Wijaya,90K204K564,4,231900,25.44,3
INV2307019672,SO2307019672,02/07/2023,C1276,PT TIMUR MULTINDO,015-S1,Agus Wijaya,72N148E767,2,784500,17.94,3
INV2307019673,SO2307019673,07/07/2023,C1276,PT TIMUR MULTINDO,015-S1,Agus Wijaya,47S229U778,5,83800,19.22,3
INV2307019674,SO2307019674,09/07/2023,C1278,TOKO NUSANTARA PERKASA,015-S2,Sigit Hidayat,14J945E139,1,490100,23.23,3
INV2307019675,SO2307019675,13/07/2023,C1280,UD BERSAMA MANDIRI,016-S5,Rudi Mulyadi,89L218K963,20,417700,38.25,3
INV2307019676,SO2307019676,12/07/2023,C1280,UD BERSAMA MANDIRI,016-S5,Rudi Mulyadi,58V213K264,1,976600,20.96,3
INV2307019677,SO2307019677,16/07/2023,C1280,UD BERSAMA MANDIRI,016-S5,Rudi Mulyadi,52N105K497,153,209600,39.09,3
INV2307019678,SO2307019678,12/07/2023,C1280,UD BERSAMA MANDIRI,016-S5,Rudi Mulyadi,70F132P318,1,175200,23.01,3
INV2307019679,SO2307019679,18/07/2023,C1283,PT KARYA PERDANA,016-S4,Fajar Suryadi,75X488U421,4,401800,25.38,3
INV2307019680,SO2307019680,09/07/2023,C1283,PT KARYA PERDANA,016-S4,Fajar Suryadi,67J358V473,2,636700,21.12,3
INV2307019681,SO2307019681,16/07/2023,C1283,PT KARYA PERDANA,016-S4,Fajar Suryadi,13J931U804,3,424300,24.29,3
INV2307019682,SO2307019682,15/07/2023,C1283,PT KARYA PERDANA,016-S4,Fajar Suryadi,91L216F364,1,1946300,24.69,3
INV2307019683,SO2307019683,08/07/2023,C1283,PT KARYA PERDANA,016-S4,Fajar Suryadi,81Y599V856,4,1029700,23.44,3
INV2307019684,SO2307019684,04/07/2023,C1283,PT KARYA PERDANA,016-S4,Fajar Suryadi,10T312K273,2,732900,22.99,3
INV2307019685,SO2307019685,17/07/2023,C1284,TOKO AGUNG DIESEL MOTOR,017-S4,Indah Gunawan,32F742E419,1,1000,22.6,3
INV2307019686,SO2307019686,04/07/2023,C1284,TOKO AGUNG DIESEL MOTOR,017-S4,Indah Gunawan,58C567D876,2,346500,15.47,3
INV2307019687,SO2307019687,03/07/2023,C1285,PT UTAMA BERSATU,017-S4,Indah Gunawan,20D559Q140,2,906700,24.9,3
INV2307019688,SO2307019688,01/07/2023,C1285,PT UTAMA BERSATU,017-S4,Indah Gunawan,49W951J922,5,732300,22.19,3
INV2307019689,SO2307019689,14/07/2023,C1286,TOKO GEMILANG LESTARI,017-S2,Hendra Nugraha,64D306D397,7,1000,16.98,3
INV2307019690,SO2307019690,04/07/2023,C1286,TOKO GEMILANG LESTARI,017-S2,Hendra Nugraha,17Y729C374,2,373600,22.89,3
INV2307019691,SO2307019691,09/07/2023,C1288,CV CAHAYA PERKASA,017-S4,Indah Gunawan,71J223B266,40,437200,40.26,3
INV2307019692,SO2307019692,01/07/2023,C1288,CV CAHAYA PERKASA,017-S4,Indah Gunawan,38B790F133,18,327700,38.17,3
INV2307019693,SO2307019693,15/07/2023,C1288,CV CAHAYA PERKASA,017-S4,Indah Gunawan,46V371V997,2,153400,22.51,3
INV2307019694,SO2307019694,23/07/2023,C1289,TOKO MANDIRI MAKMUR,017-S3,Gunawan Santoso,70L953W917,3,141700,18.64,3
INV2307019695,SO2307019695,16/07/2023,C1289,TOKO MANDIRI MAKMUR,017-S3,Gunawan Santoso,83N966R507,6,228900,26.02,3
INV2307019696,SO2307019696,03/07/2023,C1289,TOKO MANDIRI MAKMUR,017-S3,Gunawan Santoso,70A645U221,1,1000,24.17,3
INV2307019697,SO2307019697,15/07/2023,C1290,PT GEMILANG MOTOR,017-S2,Hendra Nugraha,13W485F508,1,1298900,23.21,3
INV2307019698,SO2307019698,15/07/2023,C1291,TB LOGAM MOBILINDO,017-S3,Gunawan Santoso,71J223B266,173,316700,37.95,3
INV2307019699,SO2307019699,17/07/2023,C1293,UD BARAT PARTS,017-S3,Gunawan Santoso,52N105K497,144,396900,35.02,3
INV2307019700,SO2307019700,19/07/2023,C1293,UD BARAT PARTS,017-S3,Gunawan Santoso,58M879X315,2,748400,23.6,3
INV2307019701,SO2307019701,16/07/2023,C1293,UD BARAT PARTS,017-S3,Gunawan Santoso,49L153N369,1,106500,21.81,3
INV2307019702,SO2307019702,14/07/2023,C1293,UD BARAT PARTS,017-S3,Gunawan Santoso,42H991S513,2,276900,21.25,3
INV2307019703,SO2307019703,18/07/2023,C1294,PD JAYA TEKNIK,017-S1,Nugroho Purnama,13X668Z623,49,345100,36.89,3
INV2307019704,SO2307019704,26/07/2023,C1294,PD JAYA TEKNIK,017-S1,Nugroho Purnama,70A562F305,8,1000,25.32,3
INV2307019705,SO2307019705,13/07/2023,C1295,PT CAHAYA DIESEL,017-S5,Rina Sugiarto,19Z474K276,1,799900,23.38,3
INV2307019706,SO2307019706,17/07/2023,C1298,PD SEJAHTERA KARYA,017-S5,Rina Sugiarto,24T620Z903,3,627200,25.0,3
INV2307019707,SO2307019707,01/07/2023,C1298,PD SEJAHTERA KARYA,017-S5,Rina Sugiarto,46Q271Q983,1,1000,24.49,3
INV2307019708,SO2307019708,10/07/2023,C1300,PT SELATAN KARYA,017-S5,Rina Sugiarto,89L218K963,33,361000,41.27,3
INV2307019709,SO2307019709,28/07/2023,C1301,TB AGUNG MANDIRI,017-S2,Hendra Nugraha,85U563Z744,18,47900,21.79,3
INV2307019710,SO2307019710,07/07/2023,C1301,TB AGUNG MANDIRI,017-S2,Hendra Nugraha,19F540G508,2,247600,21.38,3
INV2307019711,SO2307019711,27/07/2023,C1301,TB AGUNG MANDIRI,017-S2,Hendra Nugraha,29T950W466,3,597600,17.02,3
INV2307019712,SO2307019712,25/07/2023,C1301,TB AGUNG MANDIRI,017-S2,Hendra Nugraha,25Q403X156,33,3600,19.86,3
INV2307019713,SO2307019713,08/07/2023,C1301,TB AGUNG MANDIRI,017-S2,Hendra Nugraha,25Y141Y586,119,44000,19.57,3
INV2307019714,SO2307019714,20/07/2023,C1301,TB AGUNG MANDIRI,017-S2,Hendra Nugraha,81F409T245,69,1000,21.48,3
INV2307019715,SO2307019715,02/07/2023,C1304,TB LESTARI SERVIS,018-S4,Gunawan Saputra,71J223B266,17,312900,39.27,3
INV2307019716,SO2307019716,05/07/2023,C1305,PT UTAMA PERDANA,018-S2,Joko Santoso,23A433V455,26,420400,40.7,3
INV2307019717,SO2307019717,21/07/2023,C1305,PT UTAMA PERDANA,018-S2,Joko Santoso,25B704X250,1,1000,25.18,3
INV2307019718,SO2307019718,20/07/2023,C1309,PT HARAPAN KARYA,018-S4,Gunawan Saputra,50X851Y664,5,275500,25.38,3
INV2307019719,SO2307019719,27/07/2023,C1309,PT HARAPAN KARYA,018-S4,Gunawan Saputra,33C796S397,1,1399700,23.82,3
INV2307019720,SO2307019720,16/07/2023,C1309,PT HARAPAN KARYA,018-S4,Gunawan Saputra,83N966R507,9,74900,22.65,3
INV2307019721,SO2307019721,12/07/2023,C1310,PD PUTRA OTOMOTIF,018-S2,Joko Santoso,32Y989F820,1,791600,24.31,3
INV2307019722,SO2307019722,27/07/2023,C1312,PT SELATAN PERKASA,018-S2,Joko Santoso,65R737L558,2,290500,15.7,3
INV2307019723,SO2307019723,18/07/2023,C1312,PT SELATAN PERKASA,018-S2,Joko Santoso,41U842C151,1,1271500,16.72,3
INV2307019724,SO2307019724,20/07/2023,C1312,PT SELATAN PERKASA,018-S2,Joko Santoso,57P461T588,5,769500,24.81,3
INV2307019725,SO2307019725,16/07/2023,C1312,PT SELATAN PERKASA,018-S2,Joko Santoso,29P947E500,1,316500,23.69,3
INV2307019726,SO2307019726,04/07/2023,C1312,PT SELATAN PERKASA,018-S2,Joko Santoso,71J223B266,31,282300,38.82,3
INV2307019727,SO2307019727,07/07/2023,C1312,PT SELATAN PERKASA,018-S2,Joko Santoso,21L939R359,1,650700,24.32,3
INV2307019728,SO2307019728,17/07/2023,C1312,PT SELATAN PERKASA,018-S2,Joko Santoso,18M933Z603,4,821000,22.98,3
INV2307019729,SO2307019729,01/07/2023,C1312,PT SELATAN PERKASA,018-S2,Joko Santoso,47M454F858,2,944200,21.32,3
INV2307019730,SO2307019730,03/07/2023,C1317,PT PRATAMA MANDIRI,018-S3,Joko Sugiarto,42K636A941,3,854900,26.02,3
INV2307019731,SO2307019731,04/07/2023,C1317,PT PRATAMA MANDIRI,018-S3,Joko Sugiarto,23A433V455,139,337100,37.38,3
INV2307019732,SO2307019732,25/07/2023,C1318,PD SENTOSA PERKASA,018-S2,Joko Santoso,12N220Y784,6,255400,23.24,3
INV2307019733,SO2307019733,27/07/2023,C1318,PD SENTOSA PERKASA,018-S2,Joko Santoso,42G677V901,2,1012700,24.15,3
INV2307019734,SO2307019734,01/07/2023,C1320,PT MAKMUR RAYA,018-S3,Joko Sugiarto,44A616G751,5,469600,22.04,3
INV2307019735,SO2307019735,03/07/2023,C1321,PT BERKAH MOTOR,018-S2,Joko Santoso,68G188G572,3,482400,16.51,3
INV2307019736,SO2307019736,06/07/2023,C1321,PT BERKAH MOTOR,018-S2,Joko Santoso,14L545K579,1,696400,23.65,3
INV2307019737,SO2307019737,05/07/2023,C1321,PT BERKAH MOTOR,018-S2,Joko Santoso,13Q711N389,2,119000,20.79,3
INV2307019738,SO2307019738,10/07/2023,C1321,PT BERKAH MOTOR,018-S2,Joko Santoso,79A509G922,6,153200,19.93,3
INV2307019739,SO2307019739,13/07/2023,C1321,PT BERKAH MOTOR,018-S2,Joko Santoso,42U752R449,58,51600,23.91,3
INV2307019740,SO2307019740,03/07/2023,C1324,TOKO NUSANTARA MOBILINDO,018-S3,Joko Sugiarto,50S747L432,1,87500,25.34,3
INV2307019741,SO2307019741,23/07/2023,C1326,PT PRATAMA PRATAMA,018-S4,Gunawan Saputra,31K401T433,2,1034100,22.86,3
INV2307019742,SO2307019742,23/07/2023,C1326,PT PRATAMA PRATAMA,018-S4,Gunawan Saputra,75Q631J504,2,73100,18.2,3
INV2307019743,SO2307019743,01/07/2023,C1326,PT PRATAMA PRATAMA,018-S4,Gunawan Saputra,21U793D256,1,787300,25.32,3
INV2307019744,SO2307019744,27/07/2023,C1326,PT PRATAMA PRATAMA,018-S4,Gunawan Saputra,61J862F863,4,479000,17.53,3
INV2307019745,SO2307019745,21/07/2023,C1326,PT PRATAMA PRATAMA,018-S4,Gunawan Saputra,19M472K652,2,319000,22.87,3
INV2307019746,SO2307019746,03/07/2023,C1326,PT PRATAMA PRATAMA,018-S4,Gunawan Saputra,46S616N381,1,1572400,23.4,3
INV2307019747,SO2307019747,11/07/2023,C1327,UD ABADI SENTOSA,018-S4,Gunawan Saputra,29Y732T634,28,222700,24.44,3
INV2307019748,SO2307019748,17/07/2023,C1327,UD ABADI SENTOSA,018-S4,Gunawan Saputra,52N105K497,39,210300,39.07,3
INV2307019749,SO2307019749,11/07/2023,C1327,UD ABADI SENTOSA,018-S4,Gunawan Saputra,37T405A708,1,1588200,19.51,3
INV2307019750,SO2307019750,01/07/2023,C1327,UD ABADI SENTOSA,018-S4,Gunawan Saputra,29Y732T634,4,51100,23.53,3
INV2307019751,SO2307019751,27/07/2023,C1327,UD ABADI SENTOSA,018-S4,Gunawan Saputra,63D556L210,3,577200,23.72,3
INV2307019752,SO2307019752,04/07/2023,C1327,UD ABADI SENTOSA,018-S4,Gunawan Saputra,29Y732T634,3,154500,23.16,3
INV2307019753,SO2307019753,22/07/2023,C1327,UD ABADI SENTOSA,018-S4,Gunawan Saputra,29Y732T634,7,188500,26.04,3
INV2307019754,SO2307019754,20/07/2023,C1327,UD ABADI SENTOSA,018-S4,Gunawan Saputra,56T279S158,2,291400,22.35,3
INV2307019755,SO2307019755,24/07/2023,C1328,PD INDAH BENGKEL,018-S3,Joko Sugiarto,81F409T245,47,64000,21.91,3
INV2307019756,SO2307019756,23/07/2023,C1328,PD INDAH BENGKEL,018-S3,Joko Sugiarto,37T405A708,1,1067900,18.33,3
INV2307019757,SO2307019757,25/07/2023,C1329,UD ANUGERAH SERVIS,018-S2,Joko Santoso,23P593Q405,1,865300,22.82,3
INV2307019758,SO2307019758,01/07/2023,C1332,UD MANDIRI AUTOPARTS,018-S4,Gunawan Saputra,12A242Z670,5,1000,23.66,3
INV2307019759,SO2307019759,04/07/2023,C1332,UD MANDIRI AUTOPARTS,018-S4,Gunawan Saputra,13X668Z623,165,304100,37.69,3
INV2307019760,SO2307019760,14/07/2023,C1332,UD MANDIRI AUTOPARTS,018-S4,Gunawan Saputra,11F196R512,6,740400,22.53,3
INV2307019761,SO2307019761,07/07/2023,C1335,UD SELATAN MULTINDO,018-S3,Joko Sugiarto,83N966R507,3,148100,21.44,3
INV2307019762,SO2307019762,13/07/2023,C1335,UD SELATAN MULTINDO,018-S3,Joko Sugiarto,23W576Y347,3,332100,24.63,3
INV2307019763,SO2307019763,08/07/2023,C1336,TOKO MAKMUR AUTOPARTS,018-S4,Gunawan Saputra,29Z418H832,1,621200,24.0,3
INV2307019764,SO2307019764,18/07/2023,C1336,TOKO MAKMUR AUTOPARTS,018-S4,Gunawan Saputra,81B937B648,1,896900,23.55,3
INV2307019765,SO2307019765,26/07/2023,C1336,TOKO MAKMUR AUTOPARTS,018-S4,Gunawan Saputra,89L218K963,5,349100,35.98,3
INV2307019766,SO2307019766,16/07/2023,C1336,TOKO MAKMUR AUTOPARTS,018-S4,Gunawan Saputra,87X870H202,3,253500,24.09,3
INV2307019767,SO2307019767,08/07/2023,C1336,TOKO MAKMUR AUTOPARTS,018-S4,Gunawan Saputra,79X209P754,3,787400,23.8,3
INV2307019768,SO2307019768,01/07/2023,C1336,TOKO MAKMUR AUTOPARTS,018-S4,Gunawan Saputra,36W960M806,6,85100,24.38,3
INV2307019769,SO2307019769,17/07/2023,C1337,CV TIMUR MANDIRI,018-S2,Joko Santoso,76W943C184,5,1001900,22.09,3
INV2307019770,SO2307019770,01/07/2023,C1337,CV TIMUR MANDIRI,018-S2,Joko Santoso,57R707D387,4,325300,25.87,3
INV2307019771,SO2307019771,21/07/2023,C1339,UD JAYA OTOMOTIF,018-S1,Ratna Firmansyah,97M279N375,3,576200,25.16,3
INV2307019772,SO2307019772,07/07/2023,C1339,UD JAYA OTOMOTIF,018-S1,Ratna Firmansyah,66Y546E960,7,360800,23.94,3
INV2307019773,SO2307019773,03/07/2023,C1339,UD JAYA OTOMOTIF,018-S1,Ratna Firmansyah,39H124W348,1,360800,22.76,3
INV2307019774,SO2307019774,15/07/2023,C1339,UD JAYA OTOMOTIF,018-S1,Ratna Firmansyah,25J372F990,3,546200,24.24,3
INV2307019775,SO2307019775,24/07/2023,C1339,UD JAYA OTOMOTIF,018-S1,Ratna Firmansyah,46W246C289,1,514300,24.37,3
INV2307019776,SO2307019776,22/07/2023,C1339,UD JAYA OTOMOTIF,018-S1,Ratna Firmansyah,21T306C583,2,1009200,24.73,3
INV2307019777,SO2307019777,11/07/2023,C1339,UD JAYA OTOMOTIF,018-S1,Ratna Firmansyah,68R193G373,3,129200,21.13,3
INV2307019778,SO2307019778,08/07/2023,C1340,UD MITRA AUTO,019-S1,Rizki Iskandar,56S662R421,2,412900,24.5,3
INV2307019779,SO2307019779,14/07/2023,C1340,UD MITRA AUTO,019-S1,Rizki Iskandar,25Q403X156,4,46500,21.36,3
INV2307019780,SO2307019780,07/07/2023,C1340,UD MITRA AUTO,019-S1,Rizki Iskandar,55K213Z135,2,463600,22.81,3
INV2307019781,SO2307019781,11/07/2023,C1340,UD MITRA AUTO,019-S1,Rizki Iskandar,32Y976A256,1,1081100,27.63,3
INV2307019782,SO2307019782,12/07/2023,C1340,UD MITRA AUTO,019-S1,Rizki Iskandar,71L685R676,3,707200,23.72,3
INV2307019783,SO2307019783,14/07/2023,C1343,TB GRAHA SEJAHTERA,019-S3,Ani Suryadi,85U563Z744,157,34900,22.26,3
INV2307019784,SO2307019784,18/07/2023,C1343,TB GRAHA SEJAHTERA,019-S3,Ani Suryadi,77A962C422,1,202600,23.47,3
INV2307019785,SO2307019785,28/07/2023,C1343,TB GRAHA SEJAHTERA,019-S3,Ani Suryadi,78M729V320,2,262400,14.92,3
INV2307019786,SO2307019786,07/07/2023,C1343,TB GRAHA SEJAHTERA,019-S3,Ani Suryadi,95H131S458,5,582300,24.38,3
INV2307019787,SO2307019787,16/07/2023,C1343,TB GRAHA SEJAHTERA,019-S3,Ani Suryadi,31Q898Z967,1,554300,23.49,3
INV2307019788,SO2307019788,26/07/2023,C1344,PD GRAHA RAYA,019-S2,Novia Pratama,88G723Q866,4,341600,23.23,3
INV2307019789,SO2307019789,11/07/2023,C1344,PD GRAHA RAYA,019-S2,Novia Pratama,58F965D236,3,306100,24.57,3
INV2307019790,SO2307019790,19/07/2023,C1344,PD GRAHA RAYA,019-S2,Novia Pratama,12U333Y855,3,434100,22.77,3
INV2307019791,SO2307019791,21/07/2023,C1346,UD SEJAHTERA PERKASA,019-S3,Ani Suryadi,71J223B266,60,336600,40.64,3
INV2307019792,SO2307019792,16/07/2023,C1346,UD SEJAHTERA PERKASA,019-S3,Ani Suryadi,12B663X240,3,1000,24.26,3
INV2307019793,SO2307019793,17/07/2023,C1346,UD SEJAHTERA PERKASA,019-S3,Ani Suryadi,27Z389H980,1,441600,23.47,3
INV2307019794,SO2307019794,14/07/2023,C1346,UD SEJAHTERA PERKASA,019-S3,Ani Suryadi,71J223B266,12,509900,37.54,3
INV2307019795,SO2307019795,17/07/2023,C1346,UD SEJAHTERA PERKASA,019-S3,Ani Suryadi,24T426B718,5,1850800,19.36,3
INV2307019796,SO2307019796,01/07/2023,C1346,UD SEJAHTERA PERKASA,019-S3,Ani Suryadi,37Z808J363,3,907300,23.42,3
INV2307019797,SO2307019797,09/07/2023,C1346,UD SEJAHTERA PERKASA,019-S3,Ani Suryadi,90Z523J246,2,88100,22.51,3
INV2307019798,SO2307019798,20/07/2023,C1346,UD SEJAHTERA PERKASA,019-S3,Ani Suryadi,13X668Z623,10,383900,38.28,3
INV2307019799,SO2307019799,15/07/2023,C1346,UD SEJAHTERA PERKASA,019-S3,Ani Suryadi,74L187C921,2,151600,24.12,3
INV2307019800,SO2307019800,11/07/2023,C1346,UD SEJAHTERA PERKASA,019-S3,Ani Suryadi,29K823D493,2,827600,26.11,3
INV2307019801,SO2307019801,25/07/2023,C1349,TOKO PRATAMA NIAGA,019-S4,Dedi Mariadi,49L153N369,1,175000,20.79,3
INV2307019802,SO2307019802,22/07/2023,C1349,TOKO PRATAMA NIAGA,019-S4,Dedi Mariadi,69J320H155,15,216200,22.88,3
INV2307019803,SO2307019803,10/07/2023,C1349,TOKO PRATAMA NIAGA,019-S4,Dedi Mariadi,38B790F133,84,157800,35.89,3
INV2307019804,SO2307019804,21/07/2023,C1349,TOKO PRATAMA NIAGA,019-S4,Dedi Mariadi,24R743J306,1,1000,22.79,3
INV2307019805,SO2307019805,05/07/2023,C1349,TOKO PRATAMA NIAGA,019-S4,Dedi Mariadi,61V177E825,2,1339900,26.67,3
INV2307019806,SO2307019806,17/07/2023,C1350,TOKO JAYA NIAGA,019-S3,Ani Suryadi,67B846Q378,1,10700,21.17,3
INV2307019807,SO2307019807,24/07/2023,C1350,TOKO JAYA NIAGA,019-S3,Ani Suryadi,35G216A550,1,744800,22.12,3
INV2307019808,SO2307019808,17/07/2023,C1351,CV TEKNIK UTAMA,019-S2,Novia Pratama,38B790F133,36,353600,39.55,3
INV2307019809,SO2307019809,05/07/2023,C1353,TB MITRA KARYA,019-S4,Dedi Mariadi,15K173Y915,2,755300,22.35,3
INV2307019810,SO2307019810,27/07/2023,C1353,TB MITRA KARYA,019-S4,Dedi Mariadi,52M822P730,1,231600,21.97,3
INV2307019811,SO2307019811,03/07/2023,C1353,TB MITRA KARYA,019-S4,Dedi Mariadi,38E596A174,3,1433900,22.88,3
INV2307019812,SO2307019812,25/07/2023,C1353,TB MITRA KARYA,019-S4,Dedi Mariadi,37T405A708,1,1006700,19.45,3
INV2307019813,SO2307019813,17/07/2023,C1353,TB MITRA KARYA,019-S4,Dedi Mariadi,50L464P260,9,778600,20.87,3
INV2307019814,SO2307019814,24/07/2023,C1353,TB MITRA KARYA,019-S4,Dedi Mariadi,49L153N369,4,145700,21.24,3
INV2307019815,SO2307019815,02/07/2023,C1353,TB MITRA KARYA,019-S4,Dedi Mariadi,52N105K497,40,429400,37.12,3
INV2307019816,SO2307019816,14/07/2023,C1353,TB MITRA KARYA,019-S4,Dedi Mariadi,61T379U123,11,1067100,22.66,3
INV2307019817,SO2307019817,18/07/2023,C1356,PD PRATAMA SENTOSA,020-S1,Nandi Santoso,65D975F171,3,399600,23.52,3
INV2307019818,SO2307019818,26/07/2023,C1356,PD PRATAMA SENTOSA,020-S1,Nandi Santoso,60H330C592,1,421800,22.31,3
INV2307019819,SO2307019819,13/07/2023,C1359,PT NUSANTARA SPAREPART,020-S3,Umar Pratama,98Q965S341,1,1031700,24.94,3
INV2307019820,SO2307019820,19/07/2023,C1359,PT NUSANTARA SPAREPART,020-S3,Umar Pratama,80Y173P994,3,93700,22.58,3
INV2307019821,SO2307019821,14/07/2023,C1359,PT NUSANTARA SPAREPART,020-S3,Umar Pratama,21S657K464,3,573800,24.12,3
INV2307019822,SO2307019822,24/07/2023,C1359,PT NUSANTARA SPAREPART,020-S3,Umar Pratama,13X668Z623,13,303900,40.82,3
INV2307019823,SO2307019823,11/07/2023,C1359,PT NUSANTARA SPAREPART,020-S3,Umar Pratama,24C784R578,1,982500,23.21,3
INV2307019824,SO2307019824,09/07/2023,C1360,UD LESTARI JASA,020-S1,Nandi Santoso,19K397J946,3,126800,24.6,3
INV2307019825,SO2307019825,15/07/2023,C1360,UD LESTARI JASA,020-S1,Nandi Santoso,59U473N675,5,709600,16.33,3
INV2307019826,SO2307019826,20/07/2023,C1363,TB SURYA PERKASA,020-S3,Umar Pratama,77L862F279,3,1392200,25.21,3
