Invoice_No,SO_No,Invoice_Date,Customer_No,Customer_Name,Salesman_Code,Salesman_Name,Partnumber,Qty,Retail_Price,Discount,SO_Type
INV2507055696,SO2507055696,11/07/2025,C1341,TOKO SINAR DIESEL,019-S3,Ani Suryadi,93R670J423,1,190700,25.88,3
INV2507055697,SO2507055697,18/07/2025,C1341,TOKO SINAR DIESEL,019-S3,Ani Suryadi,52N105K497,29,131700,39.84,3
INV2507055698,SO2507055698,25/07/2025,C1341,TOKO SINAR DIESEL,019-S3,Ani Suryadi,71Y526D644,1,912000,23.84,3
INV2507055699,SO2507055699,10/07/2025,C1342,CV ABADI MOBILINDO,019-S4,Dedi Mariadi,25Q403X156,244,8600,22.96,3
INV2507055700,SO2507055700,14/07/2025,C1342,CV ABADI MOBILINDO,019-S4,Dedi Mariadi,50H746N670,5,355700,24.1,3
INV2507055701,SO2507055701,22/07/2025,C1343,TB GRAHA SEJAHTERA,019-S1,Rizki Iskandar,41U842C151,1,1035100,18.18,3
INV2507055702,SO2507055702,19/07/2025,C1344,PD GRAHA RAYA,019-S4,Dedi Mariadi,25T105T587,3,477600,22.85,3
INV2507055703,SO2507055703,03/07/2025,C1345,PD MULIA PERDANA,019-S2,Novia Pratama,13X668Z623,13,386500,37.81,3
INV2507055704,SO2507055704,19/07/2025,C1345,PD MULIA PERDANA,019-S2,Novia Pratama,57G422H222,2,1218800,24.08,3
INV2507055705,SO2507055705,24/07/2025,C1345,PD MULIA PERDANA,019-S2,Novia Pratama,70T355K611,2,819900,21.8,3
INV2507055706,SO2507055706,27/07/2025,C1345,PD MULIA PERDANA,019-S2,Novia Pratama,26K363X552,2,517500,25.23,3
INV2507055707,SO2507055707,21/07/2025,C1345,PD MULIA PERDANA,019-S2,Novia Pratama,36W960M806,20,296100,20.38,3
INV2507055708,SO2507055708,17/07/2025,C1345,PD MULIA PERDANA,019-S2,Novia Pratama,36W960M806,14,128800,24.06,3
INV2507055709,SO2507055709,15/07/2025,C1345,PD MULIA PERDANA,019-S2,Novia Pratama,30W378W991,4,841400,23.54,3
INV2507055710,SO2507055710,19/07/2025,C1345,PD MULIA PERDANA,019-S2,Novia Pratama,83N966R507,7,207900,22.51,3
INV2507055711,SO2507055711,06/07/2025,C1346,UD SEJAHTERA PERKASA,019-S1,Rizki Iskandar,98W343U296,1,207300,23.47,3
INV2507055712,SO2507055712,21/07/2025,C1348,TB SELATAN MOBILINDO,019-S4,Dedi Mariadi,64B639Y716,2,237800,24.61,3
INV2507055713,SO2507055713,24/07/2025,C1348,TB SELATAN MOBILINDO,019-S4,Dedi Mariadi,52D168D199,5,948600,24.05,3
INV2507055714,SO2507055714,08/07/2025,C1348,TB SELATAN MOBILINDO,019-S4,Dedi Mariadi,39N477W717,1,1505400,25.47,3
INV2507055715,SO2507055715,06/07/2025,C1348,TB SELATAN MOBILINDO,019-S4,Dedi Mariadi,14Y797V722,8,603300,24.81,3
INV2507055716,SO2507055716,22/07/2025,C1349,TOKO PRATAMA NIAGA,019-S2,Novia Pratama,29Y732T634,13,117000,23.54,3
INV2507055717,SO2507055717,21/07/2025,C1349,TOKO PRATAMA NIAGA,019-S2,Novia Pratama,24S329K193,8,109500,24.91,3
INV2507055718,SO2507055718,04/07/2025,C1351,CV TEKNIK UTAMA,019-S1,Rizki Iskandar,15A436N539,1,425800,23.8,3
INV2507055719,SO2507055719,06/07/2025,C1351,CV TEKNIK UTAMA,019-S1,Rizki Iskandar,10J868G732,3,646600,25.94,3
INV2507055720,SO2507055720,11/07/2025,C1351,CV TEKNIK UTAMA,019-S1,Rizki Iskandar,54U571Z145,3,503800,25.33,3
INV2507055721,SO2507055721,03/07/2025,C1353,TB MITRA KARYA,019-S4,Dedi Mariadi,89L218K963,7,232700,38.58,3
INV2507055722,SO2507055722,20/07/2025,C1353,TB MITRA KARYA,019-S4,Dedi Mariadi,23A433V455,79,295400,41.41,3
INV2507055723,SO2507055723,18/07/2025,C1353,TB MITRA KARYA,019-S4,Dedi Mariadi,41U842C151,5,1527200,21.26,3
INV2507055724,SO2507055724,14/07/2025,C1353,TB MITRA KARYA,019-S4,Dedi Mariadi,60E540G964,1,1623300,22.57,3
INV2507055725,SO2507055725,15/07/2025,C1353,TB MITRA KARYA,019-S4,Dedi Mariadi,19Q107Y707,122,14800,22.08,3
INV2507055726,SO2507055726,19/07/2025,C1354,CV SETIA PRATAMA,019-S3,Ani Suryadi,29Y732T634,13,378700,22.11,3
INV2507055727,SO2507055727,20/07/2025,C1354,CV SETIA PRATAMA,019-S3,Ani Suryadi,65W331X892,1,1079600,22.85,3
INV2507055728,SO2507055728,27/07/2025,C1354,CV SETIA PRATAMA,019-S3,Ani Suryadi,42U752R449,3,41300,23.82,3
INV2507055729,SO2507055729,05/07/2025,C1354,CV SETIA PRATAMA,019-S3,Ani Suryadi,19Q107Y707,14,55800,20.68,3
INV2507055730,SO2507055730,26/07/2025,C1356,PD PRATAMA SENTOSA,020-S1,Nandi Santoso,13X668Z623,197,237800,38.95,3
INV2507055731,SO2507055731,05/07/2025,C1358,PT GEMILANG SEJAHTERA,020-S1,Nandi Santoso,53D319C897,1,30600,23.02,3
INV2507055732,SO2507055732,28/07/2025,C1358,PT GEMILANG SEJAHTERA,020-S1,Nandi Santoso,58R325V507,1,1063300,23.86,3
INV2507055733,SO2507055733,20/07/2025,C1358,PT GEMILANG SEJAHTERA,020-S1,Nandi Santoso,25Y141Y586,106,24100,22.18,3
INV2507055734,SO2507055734,28/07/2025,C1358,PT GEMILANG SEJAHTERA,020-S1,Nandi Santoso,13E462F219,2,96700,22.87,3
INV2507055735,SO2507055735,07/07/2025,C1359,PT NUSANTARA SPAREPART,020-S2,Gunawan Kusuma,80W645W804,1,1149400,22.61,3
INV2507055736,SO2507055736,04/07/2025,C1359,PT NUSANTARA SPAREPART,020-S2,Gunawan Kusuma,16X721X743,1,1000,24.73,3
INV2507055737,SO2507055737,02/07/2025,C1359,PT NUSANTARA SPAREPART,020-S2,Gunawan Kusuma,30U333X367,1,1000,15.75,3
INV2507055738,SO2507055738,27/07/2025,C1359,PT NUSANTARA SPAREPART,020-S2,Gunawan Kusuma,89L218K963,94,374400,41.12,3
INV2507055739,SO2507055739,01/07/2025,C1359,PT NUSANTARA SPAREPART,020-S2,Gunawan Kusuma,83N966R507,13,116200,24.08,3
INV2507055740,SO2507055740,25/07/2025,C1359,PT NUSANTARA SPAREPART,020-S2,Gunawan Kusuma,52N105K497,16,261600,40.14,3
INV2507055741,SO2507055741,05/07/2025,C1359,PT NUSANTARA SPAREPART,020-S2,Gunawan Kusuma,79T811P556,1,5500,27.29,3
INV2507055742,SO2507055742,10/07/2025,C1360,UD LESTARI JASA,020-S2,Gunawan Kusuma,42U752R449,393,58500,22.01,3
INV2507055743,SO2507055743,28/07/2025,C1360,UD LESTARI JASA,020-S2,Gunawan Kusuma,13K855U244,96,43200,21.29,3
INV2507055744,SO2507055744,19/07/2025,C1360,UD LESTARI JASA,020-S2,Gunawan Kusuma,78B583F623,4,399300,15.81,3
INV2507055745,SO2507055745,28/07/2025,C1361,TB MANDIRI LESTARI,020-S1,Nandi Santoso,29Y732T634,3,320000,23.26,3
INV2507055746,SO2507055746,20/07/2025,C1361,TB MANDIRI LESTARI,020-S1,Nandi Santoso,80P470F725,2,343400,22.52,3
INV2507055747,SO2507055747,11/07/2025,C1361,TB MANDIRI LESTARI,020-S1,Nandi Santoso,55V577V166,2,107500,22.53,3
INV2507055748,SO2507055748,19/07/2025,C1361,TB MANDIRI LESTARI,020-S1,Nandi Santoso,91Z408R843,2,714200,25.01,3
INV2507055749,SO2507055749,11/07/2025,C1361,TB MANDIRI LESTARI,020-S1,Nandi Santoso,53T632G903,2,1000,22.33,3
INV2507055750,SO2507055750,05/07/2025,C1361,TB MANDIRI LESTARI,020-S1,Nandi Santoso,48A579W486,1,1802700,22.3,3
INV2507055751,SO2507055751,06/07/2025,C1361,TB MANDIRI LESTARI,020-S1,Nandi Santoso,38B790F133,36,254600,37.54,3
INV2507055752,SO2507055752,22/07/2025,C1361,TB MANDIRI LESTARI,020-S1,Nandi Santoso,10V120Q464,1,464200,23.97,3
INV2507055753,SO2507055753,15/07/2025,C1361,TB MANDIRI LESTARI,020-S1,Nandi Santoso,13X668Z623,48,351000,38.58,3
INV2507055754,SO2507055754,28/07/2025,C1363,TB SURYA PERKASA,020-S3,Umar Pratama,41Q645V367,2,1000,21.36,3
INV2507055755,SO2507055755,11/07/2025,C1363,TB SURYA PERKASA,020-S3,Umar Pratama,51P854T536,1,1000,23.81,3
INV2507055756,SO2507055756,02/07/2025,C1363,TB SURYA PERKASA,020-S3,Umar Pratama,19C722N219,1,659200,24.25,3
INV2507055757,SO2507055757,16/07/2025,C1363,TB SURYA PERKASA,020-S3,Umar Pratama,84E876F942,4,1000,25.53,3
INV2507055758,SO2507055758,04/07/2025,C1365,UD PRIMA DIESEL,020-S3,Umar Pratama,94B465N725,2,682300,24.52,3
INV2507055759,SO2507055759,02/07/2025,C1365,UD PRIMA DIESEL,020-S3,Umar Pratama,89G746D685,1,1563500,23.51,3
INV2507055760,SO2507055760,17/07/2025,C1366,CV SELATAN BERSATU,020-S3,Umar Pratama,42U752R449,6,64600,21.38,3
INV2507055761,SO2507055761,18/07/2025,C1366,CV SELATAN BERSATU,020-S3,Umar Pratama,81F409T245,15,61800,23.85,3
INV2507055762,SO2507055762,11/07/2025,C1367,PD MAJU PERDANA,020-S2,Gunawan Kusuma,82K148Q755,1,1010600,22.21,3
INV2507055763,SO2507055763,14/07/2025,C1367,PD MAJU PERDANA,020-S2,Gunawan Kusuma,94Z650B914,3,415200,23.41,3
INV2507055764,SO2507055764,15/07/2025,C1368,UD BERKAH SERVIS,020-S1,Nandi Santoso,42H991S513,3,254900,20.04,3
INV2507055765,SO2507055765,05/07/2025,C1369,TB PERKASA DIESEL MOTOR,020-S3,Umar Pratama,29Y732T634,4,195700,23.63,3
INV2507055766,SO2507055766,16/07/2025,C1369,TB PERKASA DIESEL MOTOR,020-S3,Umar Pratama,25Y141Y586,6,31900,20.53,3
INV2507055767,SO2507055767,27/07/2025,C1373,PD BUANA AUTOPARTS,020-S1,Nandi Santoso,81Y775S722,15,792800,22.32,3
INV2507055768,SO2507055768,28/07/2025,C1373,PD BUANA AUTOPARTS,020-S1,Nandi Santoso,83R328C897,2,504000,23.51,3
INV2507055769,SO2507055769,25/07/2025,C1373,PD BUANA AUTOPARTS,020-S1,Nandi Santoso,63N505M242,1,617600,23.52,3
INV2507055770,SO2507055770,26/07/2025,C1373,PD BUANA AUTOPARTS,020-S1,Nandi Santoso,44W527S681,3,635800,24.87,3
INV2507055771,SO2507055771,06/07/2025,C1373,PD BUANA AUTOPARTS,020-S1,Nandi Santoso,69F636V942,2,1252300,23.14,3
INV2507055772,SO2507055772,06/07/2025,C1373,PD BUANA AUTOPARTS,020-S1,Nandi Santoso,24R525N633,1,1033100,24.48,3
INV2507055773,SO2507055773,11/07/2025,C1373,PD BUANA AUTOPARTS,020-S1,Nandi Santoso,36W960M806,25,166900,23.57,3
INV2507055774,SO2507055774,06/07/2025,C1373,PD BUANA AUTOPARTS,020-S1,Nandi Santoso,23D417A708,1,380900,23.25,3
INV2507055775,SO2507055775,02/07/2025,C1373,PD BUANA AUTOPARTS,020-S1,Nandi Santoso,24E371P880,7,996500,21.88,3
INV2507055776,SO2507055776,19/07/2025,C1374,TOKO DHARMA BENGKEL,020-S1,Nandi Santoso,81F409T245,40,40800,21.72,3
INV2507055777,SO2507055777,28/07/2025,C1374,TOKO DHARMA BENGKEL,020-S1,Nandi Santoso,25Q403X156,117,73100,22.21,3
INV2507055778,SO2507055778,28/07/2025,C1380,PD PUTRA SENTOSA,020-S3,Umar Pratama,61N194K554,12,1000,20.5,3
INV2507055779,SO2507055779,17/07/2025,C1380,PD PUTRA SENTOSA,020-S3,Umar Pratama,32S210F120,7,47900,22.96,3
INV2507055780,SO2507055780,27/07/2025,C1380,PD PUTRA SENTOSA,020-S3,Umar Pratama,61H481V992,2,1000,26.26,3
INV2507055781,SO2507055781,03/07/2025,C1382,PT GEMILANG AUTOPARTS,020-S3,Umar Pratama,24K360P241,2,1256300,23.34,3
INV2507055782,SO2507055782,17/07/2025,C1382,PT GEMILANG AUTOPARTS,020-S3,Umar Pratama,40R366R442,4,1000,24.66,3
INV2507055783,SO2507055783,04/07/2025,C1382,PT GEMILANG AUTOPARTS,020-S3,Umar Pratama,13X668Z623,8,361900,39.26,3
INV2507055784,SO2507055784,07/07/2025,C1382,PT GEMILANG AUTOPARTS,020-S3,Umar Pratama,89L218K963,12,227000,38.49,3
INV2507055785,SO2507055785,13/07/2025,C1382,PT GEMILANG AUTOPARTS,020-S3,Umar Pratama,32A569X759,1,1440000,20.92,3
INV2507055786,SO2507055786,09/07/2025,C1382,PT GEMILANG AUTOPARTS,020-S3,Umar Pratama,52V193L524,4,460300,24.78,3
INV2507055787,SO2507055787,20/07/2025,C1385,TB HARAPAN PRATAMA,020-S1,Nandi Santoso,13A589Y156,2,1581400,23.78,3
INV2507055788,SO2507055788,03/07/2025,C1385,TB HARAPAN PRATAMA,020-S1,Nandi Santoso,91N540D489,3,135900,24.66,3
INV2507055789,SO2507055789,25/07/2025,C1385,TB HARAPAN PRATAMA,020-S1,Nandi Santoso,23A433V455,13,319000,40.89,3
INV2507055790,SO2507055790,01/07/2025,C1385,TB HARAPAN PRATAMA,020-S1,Nandi Santoso,20Q353P843,1,150300,23.92,3
INV2507055791,SO2507055791,27/07/2025,C1385,TB HARAPAN PRATAMA,020-S1,Nandi Santoso,93E842R452,2,1000,24.14,3
INV2507055792,SO2507055792,11/07/2025,C1385,TB HARAPAN PRATAMA,020-S1,Nandi Santoso,16T273K832,2,59500,23.09,3
INV2507055793,SO2507055793,02/07/2025,C1387,UD AGUNG PARTS,020-S1,Nandi Santoso,32S210F120,174,55800,24.03,3
INV2507055794,SO2507055794,18/07/2025,C1387,UD AGUNG PARTS,020-S1,Nandi Santoso,52T859G639,1,1000,22.38,3
INV2507055795,SO2507055795,13/07/2025,C1388,CV KARYA MULTINDO,021-S3,Kusuma Adiputra,24R743J306,2,1227700,24.27,3
INV2507055796,SO2507055796,15/07/2025,C1388,CV KARYA MULTINDO,021-S3,Kusuma Adiputra,41U842C151,2,1882800,19.63,3
INV2507055797,SO2507055797,12/07/2025,C1388,CV KARYA MULTINDO,021-S3,Kusuma Adiputra,76D913L834,1,774600,21.67,3
INV2507055798,SO2507055798,27/07/2025,C1388,CV KARYA MULTINDO,021-S3,Kusuma Adiputra,13K855U244,131,58000,24.54,3
INV2507055799,SO2507055799,12/07/2025,C1389,PT CIPTA JASA,021-S1,Maya Darmawan,94H185P969,1,172100,23.68,3
INV2507055800,SO2507055800,07/07/2025,C1391,CV CIPTA RAYA,021-S2,Maya Rahayu,13X668Z623,41,377500,38.87,3
INV2507055801,SO2507055801,08/07/2025,C1391,CV CIPTA RAYA,021-S2,Maya Rahayu,85U563Z744,50,60700,22.45,3
INV2507055802,SO2507055802,06/07/2025,C1391,CV CIPTA RAYA,021-S2,Maya Rahayu,86W115P529,1,1000,13.54,3
INV2507055803,SO2507055803,05/07/2025,C1391,CV CIPTA RAYA,021-S2,Maya Rahayu,41Y346W246,2,753800,14.34,3
INV2507055804,SO2507055804,28/07/2025,C1391,CV CIPTA RAYA,021-S2,Maya Rahayu,85U563Z744,86,60200,24.14,3
INV2507055805,SO2507055805,03/07/2025,C1393,PT SEJAHTERA LESTARI,021-S1,Maya Darmawan,54D560M633,1,163500,24.02,3
INV2507055806,SO2507055806,23/07/2025,C1398,TOKO CAHAYA MULTINDO,021-S2,Maya Rahayu,85U563Z744,138,43800,21.97,3
INV2507055807,SO2507055807,16/07/2025,C1400,PD MAKMUR PARTS,021-S2,Maya Rahayu,64K665K693,5,180500,21.28,3
INV2507055808,SO2507055808,12/07/2025,C1402,CV MAKMUR SUKSES,021-S3,Kusuma Adiputra,29Y732T634,3,273400,26.6,3
INV2507055809,SO2507055809,28/07/2025,C1404,TB SETIA SUKSES,021-S2,Maya Rahayu,21U793D256,2,1000,24.19,3
INV2507055810,SO2507055810,24/07/2025,C1404,TB SETIA SUKSES,021-S2,Maya Rahayu,19W748P279,1,621200,22.59,3
INV2507055811,SO2507055811,06/07/2025,C1404,TB SETIA SUKSES,021-S2,Maya Rahayu,19Q107Y707,52,33500,21.86,3
INV2507055812,SO2507055812,04/07/2025,C1404,TB SETIA SUKSES,021-S2,Maya Rahayu,13X668Z623,177,432900,35.43,3
INV2507055813,SO2507055813,02/07/2025,C1405,PT MULIA BENGKEL,021-S1,Maya Darmawan,75T178B689,2,1363200,25.84,3
INV2507055814,SO2507055814,23/07/2025,C1405,PT MULIA BENGKEL,021-S1,Maya Darmawan,25Y141Y586,325,2300,23.08,3
INV2507055815,SO2507055815,10/07/2025,C1407,UD HARAPAN ABADI,021-S1,Maya Darmawan,46A649W573,2,127900,19.21,3
INV2507055816,SO2507055816,10/07/2025,C1407,UD HARAPAN ABADI,021-S1,Maya Darmawan,29Y732T634,4,11100,25.75,3
INV2507055817,SO2507055817,21/07/2025,C1407,UD HARAPAN ABADI,021-S1,Maya Darmawan,92C899E879,1,1000,23.6,3
INV2507055818,SO2507055818,08/07/2025,C1407,UD HARAPAN ABADI,021-S1,Maya Darmawan,41U842C151,2,1069700,20.26,3
INV2507055819,SO2507055819,07/07/2025,C1407,UD HARAPAN ABADI,021-S1,Maya Darmawan,37T405A708,3,1001600,19.9,3
INV2507055820,SO2507055820,06/07/2025,C1409,PT GEMILANG BERSATU,021-S1,Maya Darmawan,38B790F133,25,222400,40.37,3
INV2507055821,SO2507055821,15/07/2025,C1409,PT GEMILANG BERSATU,021-S1,Maya Darmawan,23A433V455,27,297400,38.72,3
INV2507055822,SO2507055822,19/07/2025,C1409,PT GEMILANG BERSATU,021-S1,Maya Darmawan,19W748P279,1,675100,24.48,3
INV2507055823,SO2507055823,03/07/2025,C1411,PT BERKAH SUKSES,021-S3,Kusuma Adiputra,36W960M806,31,244100,23.74,3
INV2507055824,SO2507055824,12/07/2025,C1411,PT BERKAH SUKSES,021-S3,Kusuma Adiputra,23A433V455,180,318500,38.81,3
INV2507055825,SO2507055825,06/07/2025,C1411,PT BERKAH SUKSES,021-S3,Kusuma Adiputra,36W960M806,4,148200,21.99,3
INV2507055826,SO2507055826,25/07/2025,C1411,PT BERKAH SUKSES,021-S3,Kusuma Adiputra,23A433V455,19,222800,37.87,3
INV2507055827,SO2507055827,22/07/2025,C1413,PT PRIMA AUTO,021-S1,Maya Darmawan,25Q403X156,143,48300,20.96,3
INV2507055828,SO2507055828,25/07/2025,C1413,PT PRIMA AUTO,021-S1,Maya Darmawan,83N966R507,1,185800,24.5,3
INV2507055829,SO2507055829,19/07/2025,C1413,PT PRIMA AUTO,021-S1,Maya Darmawan,69C168T364,3,938500,23.86,3
INV2507055830,SO2507055830,03/07/2025,C1413,PT PRIMA AUTO,021-S1,Maya Darmawan,19Q107Y707,292,39200,22.35,3
INV2507055831,SO2507055831,19/07/2025,C1414,PT BERKAH AUTOPARTS,021-S1,Maya Darmawan,13T836R316,2,765500,22.75,3
INV2507055832,SO2507055832,09/07/2025,C1414,PT BERKAH AUTOPARTS,021-S1,Maya Darmawan,90J180U505,10,590700,21.11,3
INV2507055833,SO2507055833,11/07/2025,C1414,PT BERKAH AUTOPARTS,021-S1,Maya Darmawan,57J381S105,3,1000,22.73,3
INV2507055834,SO2507055834,01/07/2025,C1414,PT BERKAH AUTOPARTS,021-S1,Maya Darmawan,41U897M115,18,76600,23.74,3
INV2507055835,SO2507055835,09/07/2025,C1417,PT MANDIRI NIAGA,021-S3,Kusuma Adiputra,96N443N124,2,478200,22.9,3
INV2507055836,SO2507055836,06/07/2025,C1418,TB MULIA TEKNIK,021-S2,Maya Rahayu,67Y231Q122,4,402400,24.73,3
INV2507055837,SO2507055837,27/07/2025,C1418,TB MULIA TEKNIK,021-S2,Maya Rahayu,23K725Q105,3,539500,22.39,3
INV2507055838,SO2507055838,12/07/2025,C1418,TB MULIA TEKNIK,021-S2,Maya Rahayu,96N173S631,1,414500,22.82,3
INV2507055839,SO2507055839,16/07/2025,C1420,TB MAKMUR MAKMUR,021-S2,Maya Rahayu,61N185U870,1,416700,25.22,3
INV2507055840,SO2507055840,27/07/2025,C1422,TOKO PRIMA SEJAHTERA,021-S1,Maya Darmawan,36W960M806,3,174800,22.98,3
INV2507055841,SO2507055841,04/07/2025,C1422,TOKO PRIMA SEJAHTERA,021-S1,Maya Darmawan,54L109S897,3,741100,23.98,3
INV2507055842,SO2507055842,10/07/2025,C1422,TOKO PRIMA SEJAHTERA,021-S1,Maya Darmawan,70Y738J607,43,1000,21.69,3
INV2507055843,SO2507055843,14/07/2025,C1422,TOKO PRIMA SEJAHTERA,021-S1,Maya Darmawan,32S210F120,17,31900,22.44,3
INV2507055844,SO2507055844,25/07/2025,C1422,TOKO PRIMA SEJAHTERA,021-S1,Maya Darmawan,32S210F120,30,28300,19.53,3
INV2507055845,SO2507055845,06/07/2025,C1422,TOKO PRIMA SEJAHTERA,021-S1,Maya Darmawan,42H991S513,2,107000,20.23,3
INV2507055846,SO2507055846,01/07/2025,C1422,TOKO PRIMA SEJAHTERA,021-S1,Maya Darmawan,57B882T410,5,142500,20.94,3
INV2507055847,SO2507055847,19/07/2025,C1422,TOKO PRIMA SEJAHTERA,021-S1,Maya Darmawan,34R667K696,4,678800,24.32,3
INV2507055848,SO2507055848,17/07/2025,C1422,TOKO PRIMA SEJAHTERA,021-S1,Maya Darmawan,85D239D610,2,9100,25.73,3
INV2507055849,SO2507055849,07/07/2025,C1424,PT BUANA PERDANA,021-S1,Maya Darmawan,63B234L723,7,1783600,24.3,3
INV2507055850,SO2507055850,02/07/2025,C1424,PT BUANA PERDANA,021-S1,Maya Darmawan,86U272J838,2,1000,25.19,3
INV2507055851,SO2507055851,13/07/2025,C1424,PT BUANA PERDANA,021-S1,Maya Darmawan,72N148E767,1,1034600,18.44,3
INV2507055852,SO2507055852,05/07/2025,C1424,PT BUANA PERDANA,021-S1,Maya Darmawan,41A335R997,2,615700,23.12,3
INV2507055853,SO2507055853,04/07/2025,C1427,TB JAYA SEJAHTERA,021-S3,Kusuma Adiputra,51J128D962,2,1000,25.19,3
INV2507055854,SO2507055854,12/07/2025,C1427,TB JAYA SEJAHTERA,021-S3,Kusuma Adiputra,51Q991V536,6,725800,21.06,3
INV2507055855,SO2507055855,08/07/2025,C1427,TB JAYA SEJAHTERA,021-S3,Kusuma Adiputra,21E393E265,1,105400,21.81,3
INV2507055856,SO2507055856,27/07/2025,C1427,TB JAYA SEJAHTERA,021-S3,Kusuma Adiputra,28R281R421,1,283000,25.62,3
INV2507055857,SO2507055857,21/07/2025,C1427,TB JAYA SEJAHTERA,021-S3,Kusuma Adiputra,83N966R507,5,330600,22.23,3
INV2507055858,SO2507055858,21/07/2025,C1427,TB JAYA SEJAHTERA,021-S3,Kusuma Adiputra,36W960M806,5,337200,23.79,3
INV2507055859,SO2507055859,27/07/2025,C1429,TOKO CAHAYA NIAGA,021-S1,Maya Darmawan,42U457B878,3,1589800,24.31,3
INV2507055860,SO2507055860,01/07/2025,C1430,CV PERKASA AUTO,021-S2,Maya Rahayu,98E372G123,1,970700,24.42,3
INV2507055861,SO2507055861,17/07/2025,C1430,CV PERKASA AUTO,021-S2,Maya Rahayu,52U604V741,1,1248100,19.66,3
INV2507055862,SO2507055862,16/07/2025,C1432,PT PUTRA TEKNIK,021-S3,Kusuma Adiputra,81F409T245,3,96500,20.78,3
INV2507055863,SO2507055863,28/07/2025,C1433,UD KARYA MAKMUR,021-S2,Maya Rahayu,68H880R421,2,1902400,25.7,3
INV2507055864,SO2507055864,04/07/2025,C1433,UD KARYA MAKMUR,021-S2,Maya Rahayu,41U842C151,1,1655500,20.18,3
INV2507055865,SO2507055865,11/07/2025,C1434,CV UTARA ABADI,021-S2,Maya Rahayu,41U842C151,1,657200,20.96,3
INV2507055866,SO2507055866,23/07/2025,C1434,CV UTARA ABADI,021-S2,Maya Rahayu,42M557Q304,1,356300,23.16,3
INV2507055867,SO2507055867,23/07/2025,C1434,CV UTARA ABADI,021-S2,Maya Rahayu,39D369K244,5,190600,22.97,3
INV2507055868,SO2507055868,24/07/2025,C1434,CV UTARA ABADI,021-S2,Maya Rahayu,29Y953J123,1,613700,22.85,3
INV2507055869,SO2507055869,15/07/2025,C1434,CV UTARA ABADI,021-S2,Maya Rahayu,30U333X367,4,713200,14.89,3
INV2507055870,SO2507055870,09/07/2025,C1434,CV UTARA ABADI,021-S2,Maya Rahayu,70Y738J607,43,67600,23.0,3
INV2507055871,SO2507055871,22/07/2025,C1435,PD MEGA DIESEL,021-S1,Maya Darmawan,85U563Z744,52,45300,20.56,3
INV2507055872,SO2507055872,05/07/2025,C1435,PD MEGA DIESEL,021-S1,Maya Darmawan,29Y732T634,49,224900,25.93,3
INV2507055873,SO2507055873,04/07/2025,C1439,PD SINAR MAKMUR,021-S2,Maya Rahayu,52W718J464,2,1000,15.27,3
INV2507055874,SO2507055874,13/07/2025,C1439,PD SINAR MAKMUR,021-S2,Maya Rahayu,60F422G875,1,1442400,25.22,3
INV2507055875,SO2507055875,27/07/2025,C1440,TB MEGA BERSATU,021-S1,Maya Darmawan,92A231W567,1,631000,24.58,3
INV2507055876,SO2507055876,16/07/2025,C1445,PD SENTOSA PERDANA,021-S1,Maya Darmawan,89L218K963,167,87900,34.89,3
INV2507055877,SO2507055877,10/07/2025,C1447,PT MEGA TEKNIK,021-S2,Maya Rahayu,86W399A389,2,913400,25.12,3
INV2507055878,SO2507055878,12/07/2025,C1447,PT MEGA TEKNIK,021-S2,Maya Rahayu,71U230A869,3,785000,21.93,3
INV2507055879,SO2507055879,06/07/2025,C1447,PT MEGA TEKNIK,021-S2,Maya Rahayu,22G855M778,1,1761100,22.43,3
INV2507055880,SO2507055880,10/07/2025,C1447,PT MEGA TEKNIK,021-S2,Maya Rahayu,71Y158V409,2,1000,21.38,3
INV2507055881,SO2507055881,10/07/2025,C1447,PT MEGA TEKNIK,021-S2,Maya Rahayu,71C951D130,2,432400,24.41,3
INV2507055882,SO2507055882,14/07/2025,C1447,PT MEGA TEKNIK,021-S2,Maya Rahayu,20G745C286,2,906900,17.66,3
INV2507055883,SO2507055883,12/07/2025,C1448,PT KARYA UTAMA,021-S3,Kusuma Adiputra,41U842C151,2,821000,21.38,3
INV2507055884,SO2507055884,28/07/2025,C1448,PT KARYA UTAMA,021-S3,Kusuma Adiputra,40V581A355,1,386200,22.54,3
INV2507055885,SO2507055885,17/07/2025,C1448,PT KARYA UTAMA,021-S3,Kusuma Adiputra,44K583Y783,1,589800,25.18,3
INV2507055886,SO2507055886,19/07/2025,C1448,PT KARYA UTAMA,021-S3,Kusuma Adiputra,51U397E197,1,704000,24.51,3
INV2507055887,SO2507055887,17/07/2025,C1451,CV ANUGERAH KARYA,021-S3,Kusuma Adiputra,83N966R507,13,138600,22.78,3
INV2507055888,SO2507055888,05/07/2025,C1451,CV ANUGERAH KARYA,021-S3,Kusuma Adiputra,10G549H388,2,887800,25.37,3
INV2507055889,SO2507055889,02/07/2025,C1453,CV PRATAMA PERDANA,021-S3,Kusuma Adiputra,31N786E738,3,822600,23.92,3
INV2507055890,SO2507055890,01/07/2025,C1454,TOKO NUSANTARA SERVIS,021-S1,Maya Darmawan,62N896W152,2,105500,16.84,3
INV2507055891,SO2507055891,01/07/2025,C1454,TOKO NUSANTARA SERVIS,021-S1,Maya Darmawan,58J379C398,1,493700,24.18,3
INV2507055892,SO2507055892,23/07/2025,C1455,TOKO BERSAMA SERVIS,022-S1,Dani Permana,36W960M806,2,81600,23.92,3
